zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped
676,15min,m15_3c_1p5atr,supply,1585.73,1580.49,2020-01-30 22:30:00+00:00,2020-01-30 21:30:00+00:00,2020-01-30 21:45:00+00:00,2020-01-30 22:15:00+00:00,3,2.198682476943331,1.9330698287219803,0.3148854961832229,2020-01-31 12:20:00+00:00,2020-01-31 12:50:00+00:00,1579.89,1585.9004285714286,6.01042857142852,13.833333333333334,True,26121,26122,5,1579.96,0.7636363636363523,0.3260998740284831,1.1796163810519775,0.2528937798588538,-1.0,stop,2020,2020-01,2020-01-31,0.0499132460247669,-1.0499132460247669,0.03-0.05R,4,3,2,1.0,36,4,2,1.0,8,4,1.0,8,4,1.0,True,True,True,True,True,20,7,52,7
677,15min,m15_3c_1p5atr,supply,1575.57,1574.37,2020-01-31 03:15:00+00:00,2020-01-31 02:15:00+00:00,2020-01-31 02:30:00+00:00,2020-01-31 03:00:00+00:00,3,2.102451838879206,0.7355516637478413,0.6333333333333018,2020-01-31 08:15:00+00:00,2020-01-31 08:45:00+00:00,1573.56,1575.6772857142855,2.1172857142857993,5.0,True,26072,26073,5,1573.54,1.0,0.2786586600093962,1.0862964712231993,-0.8879292895216406,-1.0,stop,2020,2020-01,2020-01-31,0.141690844072594,-1.141690844072594,0.10-0.20R,2,2,2,1.0,7,3,2,1.0,1,1,1.0,1,1,1.0,True,True,True,True,True,4,4,9,5
679,15min,m15_3c_1p5atr,demand,1574.66,1573.54,2020-01-31 09:30:00+00:00,2020-01-31 08:30:00+00:00,2020-01-31 08:45:00+00:00,2020-01-31 09:15:00+00:00,3,1.7341040462428214,1.2947976878614431,0.6517857142856617,2020-01-31 09:30:00+00:00,2020-01-31 09:35:00+00:00,1574.78,1573.4052857142856,1.37471428571439,0.0,True,26082,26083,0,1574.78,0.4117647058822742,13.806505247842674,0.6546814922579827,1.7749142678997285,1.0,tp1,2020,2020-01,2020-01-31,0.2182271640860273,0.7817728359139727,>0.20R,2,1,1,1.0,4,2,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,4,3
681,15min,m15_3c_1p5atr,supply,1580.35,1579.05,2020-02-03 09:30:00+00:00,2020-02-03 08:30:00+00:00,2020-02-03 08:45:00+00:00,2020-02-03 09:15:00+00:00,3,3.337331334332898,0.909545227386296,0.6,2020-02-03 10:20:00+00:00,2020-02-03 10:40:00+00:00,1577.15,1580.5792857142856,3.42928571428547,0.8333333333333334,True,26371,26372,3,1577.22,0.9022988505746712,1.0701937096439216,1.03228494063743,2.837325557175796,1.0,tp1,2020,2020-02,2020-02-03,0.0874817746302915,0.9125182253697084,0.05-0.10R,3,3,2,1.0,22,4,2,1.0,5,4,0.5538461538460193,13,4,0.7692307692307961,True,True,True,True,True,13,7,48,7
682,15min,m15_3c_1p5atr,demand,1576.34,1573.88,2020-02-03 10:30:00+00:00,2020-02-03 09:30:00+00:00,2020-02-03 09:45:00+00:00,2020-02-03 10:15:00+00:00,3,2.3151326053042696,1.3432137285490682,0.4674796747968212,2020-02-03 10:45:00+00:00,2020-02-03 11:20:00+00:00,1576.51,1573.6258571428573,2.884142857142706,0.25,True,26379,26380,6,1576.51,0.8333333333333033,1.6469364505424609,2.395859131210219,-2.482539997028243,1.0,tp1,2020,2020-02,2020-02-03,0.1040170389816291,0.8959829610183709,0.10-0.20R,2,2,2,1.0,14,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,14,3
683,15min,m15_3c_1p5atr,demand,1576.97,1574.91,2020-02-03 12:00:00+00:00,2020-02-03 11:00:00+00:00,2020-02-03 11:15:00+00:00,2020-02-03 11:45:00+00:00,3,1.540266328471818,0.9143944197843908,0.1553398058252159,2020-02-03 15:15:00+00:00,2020-02-03 15:50:00+00:00,1578.35,1574.6865714285716,3.663428571428312,3.25,True,26433,26434,6,1578.35,0.5978260869565728,0.5759631882702362,1.0973327094057816,-5.7104975822808175,-1.0,stop,2020,2020-02,2020-02-03,0.0818905007019243,-1.0818905007019244,0.05-0.10R,5,3,2,1.0,13,4,2,1.0,1,1,1.0,4,3,1.0,True,True,True,True,True,7,5,21,7
685,15min,m15_3c_1p5atr,demand,1575.05,1571.8,2020-02-03 18:30:00+00:00,2020-02-03 17:15:00+00:00,2020-02-03 17:30:00+00:00,2020-02-03 18:15:00+00:00,4,1.783827933569215,1.2387693983119985,0.3599999999999524,2020-02-03 19:50:00+00:00,2020-02-03 20:10:00+00:00,1576.27,1571.6087142857143,4.661285714285668,1.3333333333333333,True,26485,26486,3,1576.27,0.5294117647058598,0.7315578166661807,1.1885132857274243,-5.43626835024062,-1.0,stop,2020,2020-02,2020-02-03,0.064359925219897,-1.064359925219897,0.05-0.10R,8,4,2,1.0,19,4,2,1.0,7,4,0.4830769230769035,11,4,0.4830769230769035,True,True,True,True,True,22,7,41,7
687,15min,m15_3c_1p5atr,supply,1575.29,1574.63,2020-02-04 08:15:00+00:00,2020-02-04 07:15:00+00:00,2020-02-04 07:30:00+00:00,2020-02-04 08:00:00+00:00,3,2.0995946728430717,0.5350318471336547,0.1515151515150471,2020-02-04 09:35:00+00:00,2020-02-04 09:50:00+00:00,1573.26,1575.4758571428572,2.215857142857203,1.3333333333333333,True,26637,26638,2,1573.26,0.4202898550723778,10.912255818451154,0.0361034104828493,7.766746180130036,1.0,tp1,2020,2020-02,2020-02-04,0.135387789310808,0.864612210689192,0.10-0.20R,3,3,2,1.0,8,4,2,1.0,0,0,0.0,1,1,1.0,True,True,True,False,True,3,3,10,5
692,15min,m15_3c_1p5atr,supply,1556.12,1554.2,2020-02-04 19:15:00+00:00,2020-02-04 18:00:00+00:00,2020-02-04 18:15:00+00:00,2020-02-04 19:00:00+00:00,4,1.503399765533459,0.6302461899178846,0.1979166666667394,2020-02-04 22:10:00+00:00,2020-02-04 22:50:00+00:00,1553.9,1556.2457142857145,2.345714285714166,2.9166666666666665,True,26793,26794,7,1553.82,0.6046511627907468,0.7758830694276367,1.1723507917174776,-1.1126674786845452,-1.0,stop,2020,2020-02,2020-02-04,0.1278928136419066,-1.1278928136419066,0.10-0.20R,2,2,2,1.0,2,2,2,1.0,0,0,0.0,10,4,0.9531250000000389,True,True,True,False,True,2,2,22,6
693,15min,m15_3c_1p5atr,supply,1555.44,1553.63,2020-02-04 23:45:00+00:00,2020-02-04 22:45:00+00:00,2020-02-04 23:00:00+00:00,2020-02-04 23:30:00+00:00,3,2.0586118251928647,1.3028277634960863,0.475138121547046,2020-02-05 01:40:00+00:00,2020-02-05 02:15:00+00:00,1552.68,1555.578,2.897999999999911,1.9166666666666667,True,26822,26823,6,1552.69,0.7848837209301672,0.1828847481021356,1.162870945479639,-1.0904071773636823,-1.0,stop,2020,2020-02,2020-02-05,0.1035196687370632,-1.1035196687370632,0.10-0.20R,4,3,2,1.0,4,3,2,1.0,0,0,0.0,12,4,0.8342541436464289,True,True,True,False,True,4,3,28,7
694,15min,m15_3c_1p5atr,demand,1554.38,1552.34,2020-02-05 03:00:00+00:00,2020-02-05 02:00:00+00:00,2020-02-05 02:15:00+00:00,2020-02-05 02:45:00+00:00,3,1.948220064724868,1.5404530744338043,0.7156862745097547,2020-02-05 03:30:00+00:00,2020-02-05 03:35:00+00:00,1556.27,1552.1292857142855,4.140714285714239,0.5,True,26838,26839,0,1556.26,0.652380952380858,1.4852509918923968,1.0215628773503695,-0.2656546489563378,1.0,tp1,2020,2020-02,2020-02-05,0.072451267897189,0.927548732102811,0.05-0.10R,5,2,2,1.0,5,2,2,1.0,1,1,0.47058823529409144,20,4,1.0,True,True,True,True,True,7,5,45,7
698,15min,m15_3c_1p5atr,demand,1554.41,1549.72,2020-02-05 16:15:00+00:00,2020-02-05 15:15:00+00:00,2020-02-05 15:30:00+00:00,2020-02-05 16:00:00+00:00,3,1.71938418474459,2.2974107767670207,0.0682302771855351,2020-02-05 16:30:00+00:00,2020-02-05 16:35:00+00:00,1556.5,1549.4425714285717,7.057428571428545,0.25,True,26994,26995,0,1556.49,0.6305970149253786,1.6691631917736147,0.5611108861989466,0.9507712238371004,1.0,tp1,2020,2020-02,2020-02-05,0.0425084004696167,0.9574915995303832,0.03-0.05R,14,4,2,1.0,14,4,2,1.0,3,2,1.0,31,4,1.0,True,True,True,True,True,20,7,76,7
699,15min,m15_3c_1p5atr,supply,1557.9,1556.67,2020-02-06 01:15:00+00:00,2020-02-05 22:45:00+00:00,2020-02-05 23:15:00+00:00,2020-02-06 01:00:00+00:00,4,1.7461706783370707,1.2560175054705165,0.2113821138211277,2020-02-06 03:00:00+00:00,2020-02-06 03:20:00+00:00,1555.84,1558.0780000000002,2.238000000000284,1.75,True,27111,27112,3,1555.84,0.6558139534883825,1.4745308310989884,1.0545129579981358,-4.946380697050384,1.0,tp1,2020,2020-02,2020-02-06,0.1340482573726371,0.8659517426273629,0.10-0.20R,2,1,1,1.0,3,1,1,1.0,0,0,0.0,5,2,0.7723577235770764,True,True,True,False,True,2,2,13,7
702,15min,m15_3c_1p5atr,demand,1562.8,1561.96,2020-02-06 13:00:00+00:00,2020-02-06 11:45:00+00:00,2020-02-06 12:00:00+00:00,2020-02-06 12:45:00+00:00,4,2.506240249610032,0.4586583463338028,0.1428571428570268,2020-02-06 16:05:00+00:00,2020-02-06 16:30:00+00:00,1564.56,1561.6792857142857,2.880714285714248,3.0833333333333335,True,27269,27270,4,1564.5,0.9421487603306328,1.2913463922638495,1.020580213240796,1.5482271262088103,1.0,tp1,2020,2020-02,2020-02-06,0.1041408380857935,0.8958591619142064,0.10-0.20R,2,2,2,1.0,2,2,2,1.0,0,0,0.0,1,1,0.0,True,True,True,False,True,2,2,4,4
703,15min,m15_3c_1p5atr,supply,1567.3,1566.27,2020-02-06 16:00:00+00:00,2020-02-06 15:00:00+00:00,2020-02-06 15:15:00+00:00,2020-02-06 15:45:00+00:00,3,1.666666666666786,0.5537634408602157,0.6407766990292226,2020-02-06 16:40:00+00:00,2020-02-06 17:00:00+00:00,1563.0,1567.633,4.633000000000038,0.6666666666666666,True,27275,27276,3,1563.0,0.8702928870292218,0.2978631556227277,1.1137491905892596,-1.0511547593351718,-1.0,stop,2020,2020-02,2020-02-06,0.0647528599179791,-1.0647528599179792,0.05-0.10R,2,1,1,1.0,4,2,1,1.0,0,0,0.0,4,4,1.0,True,True,True,False,True,2,2,12,7
704,15min,m15_3c_1p5atr,demand,1566.02,1565.08,2020-02-07 03:00:00+00:00,2020-02-07 02:00:00+00:00,2020-02-07 02:15:00+00:00,2020-02-07 02:45:00+00:00,3,3.374301675977518,1.0502793296089636,0.3936170212764568,2020-02-07 04:25:00+00:00,2020-02-07 04:45:00+00:00,1566.94,1564.9499999999998,1.9900000000002365,1.4166666666666667,True,27404,27405,3,1566.95,0.2307692307695447,0.6381909547737844,1.0452261306532198,1.8090452261303929,-1.0,stop,2020,2020-02,2020-02-07,0.1507537688442032,-1.150753768844203,0.10-0.20R,2,1,1,1.0,5,3,2,1.0,0,0,0.0,4,4,0.3085106382978157,True,True,True,False,True,2,2,13,7
705,15min,m15_3c_1p5atr,supply,1568.03,1567.27,2020-02-07 06:30:00+00:00,2020-02-07 05:00:00+00:00,2020-02-07 05:15:00+00:00,2020-02-07 06:15:00+00:00,5,1.7523427041498512,0.7121820615796517,0.0394736842104908,2020-02-07 09:40:00+00:00,2020-02-07 10:10:00+00:00,1565.82,1568.2304285714283,2.4104285714286107,3.1666666666666665,True,27469,27470,5,1565.81,0.7187500000000722,0.589106857108917,1.0413085995377025,-3.0077638831268403,-1.0,stop,2020,2020-02,2020-02-07,0.1244591951638692,-1.1244591951638692,0.10-0.20R,7,3,2,1.0,9,3,2,1.0,4,4,0.8421052631577373,8,4,1.0,True,True,True,True,True,15,7,25,7
707,15min,m15_3c_1p5atr,demand,1564.56,1562.94,2020-02-07 10:00:00+00:00,2020-02-07 09:00:00+00:00,2020-02-07 09:15:00+00:00,2020-02-07 09:45:00+00:00,3,2.205533596837855,1.280632411067072,0.160493827160499,2020-02-07 11:10:00+00:00,2020-02-07 11:30:00+00:00,1566.77,1562.735,4.0349999999998545,1.1666666666666667,True,27485,27486,3,1566.69,0.8715083798882554,0.7757125154895221,1.5415117719951057,1.9157372986370005,-1.0,stop,2020,2020-02,2020-02-07,0.0743494423791848,-1.0743494423791848,0.05-0.10R,5,3,2,1.0,5,3,2,1.0,0,0,0.0,4,4,0.7222222222221755,True,True,True,False,True,5,3,13,7
713,15min,m15_3c_1p5atr,demand,1572.64,1569.01,2020-02-10 02:00:00+00:00,2020-02-10 01:00:00+00:00,2020-02-10 01:15:00+00:00,2020-02-10 01:45:00+00:00,3,2.787330316741901,2.555052790346943,0.3168044077134515,2020-02-10 03:00:00+00:00,2020-02-10 03:10:00+00:00,1573.66,1568.821,4.839000000000169,1.0,True,27661,27662,1,1573.65,0.7744360902256243,0.0971275056829946,1.070469105186998,-0.948543087414752,-1.0,stop,2020,2020-02,2020-02-10,0.0619962802231844,-1.0619962802231844,0.05-0.10R,3,3,2,1.0,7,4,2,1.0,2,1,1.0,8,4,1.0,True,True,True,True,True,7,7,23,7
716,15min,m15_3c_1p5atr,supply,1573.83,1572.5,2020-02-11 00:00:00+00:00,2020-02-10 22:45:00+00:00,2020-02-10 23:00:00+00:00,2020-02-10 23:45:00+00:00,4,1.862992125984272,1.4661417322833528,0.9548872180451512,2020-02-11 01:00:00+00:00,2020-02-11 01:05:00+00:00,1572.3,1573.9214285714286,1.6214285714286234,1.0,True,27912,27913,0,1572.31,0.4342105263156989,3.990308370043942,1.0361233480176273,3.3242290748896828,1.0,tp1,2020,2020-02,2020-02-11,0.1850220264317121,0.8149779735682878,0.10-0.20R,11,4,2,1.0,19,4,2,1.0,1,1,1.0,1,1,1.0,True,True,True,True,True,13,5,21,5
717,15min,m15_3c_1p5atr,supply,1572.79,1571.78,2020-02-11 02:15:00+00:00,2020-02-11 01:00:00+00:00,2020-02-11 01:15:00+00:00,2020-02-11 02:00:00+00:00,4,1.6115896632733575,1.107282693813637,0.8019801980197552,2020-02-11 03:00:00+00:00,2020-02-11 03:05:00+00:00,1570.38,1572.92,2.5399999999999636,0.75,True,27936,27937,0,1570.37,0.5602409638554324,1.7913385826772623,1.0472440944881467,1.236220472441002,1.0,tp1,2020,2020-02,2020-02-11,0.1181102362204741,0.8818897637795259,0.10-0.20R,12,4,2,1.0,22,4,2,1.0,1,1,1.0,1,1,1.0,True,True,True,True,True,14,5,24,5
718,15min,m15_3c_1p5atr,supply,1571.87,1570.56,2020-02-11 04:30:00+00:00,2020-02-11 03:30:00+00:00,2020-02-11 03:45:00+00:00,2020-02-11 04:15:00+00:00,3,2.327272727272905,1.1909090909090518,0.1908396946564965,2020-02-11 15:00:00+00:00,2020-02-11 15:05:00+00:00,1569.13,1572.0141428571428,2.884142857142706,10.5,True,28080,28081,0,1569.14,0.4374999999999704,0.0312051116945391,1.0054980434890342,0.6865124572787584,-1.0,stop,2020,2020-02,2020-02-11,0.1040170389816291,-1.104017038981629,0.10-0.20R,5,4,2,1.0,18,4,2,1.0,4,3,1.0,8,4,1.0,True,True,True,True,True,13,7,34,7
719,15min,m15_3c_1p5atr,supply,1568.86,1568.6,2020-02-11 07:45:00+00:00,2020-02-11 06:45:00+00:00,2020-02-11 07:00:00+00:00,2020-02-11 07:30:00+00:00,3,1.9519230769232063,0.35,0.6538461538464566,2020-02-11 08:15:00+00:00,2020-02-11 08:40:00+00:00,1568.15,1568.9601428571427,0.8101428571426368,0.5,True,28003,28004,4,1568.15,0.444444444443883,2.246517369071524,1.1232586845354813,4.011638159055932,1.0,tp1,2020,2020-02,2020-02-11,0.3703050608359321,0.6296949391640678,>0.20R,1,1,1,1.0,7,4,2,1.0,1,1,1.0,9,4,1.0,True,True,True,True,True,3,3,25,7
721,15min,m15_3c_1p5atr,demand,1568.92,1565.83,2020-02-11 11:15:00+00:00,2020-02-11 10:00:00+00:00,2020-02-11 10:15:00+00:00,2020-02-11 11:00:00+00:00,4,2.0982630272953737,2.1468982630273383,0.5987055016180653,2020-02-11 11:20:00+00:00,2020-02-11 11:35:00+00:00,1569.36,1565.6524285714286,3.707571428571327,0.0833333333333333,True,28038,28039,2,1569.36,0.2350427350427009,1.262281817131019,1.6344931221824366,-0.4989789234385126,1.0,tp1,2020,2020-02,2020-02-11,0.0809155010981411,0.9190844989018588,0.05-0.10R,3,2,2,1.0,22,4,2,1.0,5,2,1.0,5,2,1.0,True,True,True,True,True,13,7,32,7
723,15min,m15_3c_1p5atr,demand,1566.5,1565.37,2020-02-11 21:15:00+00:00,2020-02-11 20:00:00+00:00,2020-02-11 20:15:00+00:00,2020-02-11 21:00:00+00:00,4,1.845722300140261,0.7395979429640934,0.2654867256636509,2020-02-12 01:25:00+00:00,2020-02-12 01:50:00+00:00,1567.15,1565.2765714285713,1.8734285714288037,4.166666666666667,True,28197,28198,4,1567.15,0.5591397849463154,0.773982003965035,1.0995882263229697,2.3432972395909184,-1.0,stop,2020,2020-02,2020-02-12,0.1601342077169238,-1.160134207716924,0.10-0.20R,6,3,2,1.0,18,4,2,1.0,0,0,0.0,9,4,1.0,True,True,True,False,True,6,3,36,7
726,15min,m15_3c_1p5atr,demand,1567.74,1565.75,2020-02-12 04:45:00+00:00,2020-02-12 03:30:00+00:00,2020-02-12 03:45:00+00:00,2020-02-12 04:30:00+00:00,4,1.6459062281317318,1.9496151154654984,0.5025125628140681,2020-02-12 04:45:00+00:00,2020-02-12 04:50:00+00:00,1567.81,1565.65,2.1599999999998545,0.0,True,28233,28234,0,1567.82,0.2941176470590989,0.2870370370371111,1.2592592592593568,2.8472222222224564,-1.0,stop,2020,2020-02,2020-02-12,0.1388888888888982,-1.1388888888888982,0.10-0.20R,13,3,2,1.0,28,4,2,1.0,3,3,0.21105527638194516,8,3,1.0,True,True,True,True,True,19,7,44,7
730,15min,m15_3c_1p5atr,demand,1564.49,1561.8,2020-02-12 11:30:00+00:00,2020-02-12 10:30:00+00:00,2020-02-12 10:45:00+00:00,2020-02-12 11:15:00+00:00,3,2.3224468636599376,1.9523068947641469,0.7620817843865847,2020-02-12 12:10:00+00:00,2020-02-12 12:20:00+00:00,1565.26,1561.6788571428572,3.5811428571428223,0.6666666666666666,True,28323,28324,1,1565.25,0.6024096385542697,3.4151108983565086,0.4691239827668964,2.605313547151752,1.0,tp1,2020,2020-02,2020-02-12,0.0837721397797997,0.9162278602202002,0.05-0.10R,4,2,1,1.0,15,4,2,1.0,0,0,0.0,5,4,0.40892193308545977,True,True,True,False,True,4,3,25,7
731,15min,m15_3c_1p5atr,supply,1567.11,1565.08,2020-02-12 17:00:00+00:00,2020-02-12 15:45:00+00:00,2020-02-12 16:00:00+00:00,2020-02-12 16:45:00+00:00,4,1.7210743801653974,1.4679752066115754,0.8423645320197337,2020-02-12 17:05:00+00:00,2020-02-12 17:10:00+00:00,1564.7,1567.329,2.6289999999999054,0.0833333333333333,True,28381,28382,0,1564.69,0.1847826086955151,0.2928870292887065,1.1373145682769557,-4.279193609737697,-1.0,stop,2020,2020-02,2020-02-12,0.1141118295930052,-1.1141118295930053,0.10-0.20R,7,3,2,1.0,15,3,2,1.0,2,2,0.6354679802955572,6,4,1.0,True,True,True,True,True,11,7,27,7
732,15min,m15_3c_1p5atr,demand,1565.57,1564.47,2020-02-12 18:00:00+00:00,2020-02-12 16:45:00+00:00,2020-02-12 17:15:00+00:00,2020-02-12 17:45:00+00:00,3,1.6201966041107871,0.688114387846245,0.6090909090910256,2020-02-12 21:45:00+00:00,2020-02-12 22:15:00+00:00,1565.77,1564.3725714285715,1.397428571428463,3.75,True,28442,28443,5,1565.78,0.7027027027024536,8.945001022286522,0.1717440196279077,7.349212839910594,1.0,tp1,2020,2020-02,2020-02-12,0.2146800245348765,0.7853199754651234,>0.20R,8,4,2,1.0,26,4,2,1.0,4,2,1.0,13,4,1.0,True,True,True,True,True,16,7,52,7
734,15min,m15_3c_1p5atr,demand,1565.98,1565.22,2020-02-12 23:00:00+00:00,2020-02-12 21:45:00+00:00,2020-02-12 22:00:00+00:00,2020-02-12 22:45:00+00:00,4,1.8236245954693475,0.8608414239481851,0.5394736842106405,2020-02-12 23:20:00+00:00,2020-02-13 01:05:00+00:00,1566.4,1565.1402857142857,1.2597142857143808,0.3333333333333333,True,28464,28465,8,1566.4,0.2417582417583104,9.42277160353742,0.6509412565208338,8.509866182807091,1.0,tp1,2020,2020-02,2020-02-13,0.2381492401905014,0.7618507598094986,>0.20R,10,4,2,1.0,28,4,2,1.0,4,2,1.0,13,4,1.0,True,True,True,True,True,18,7,54,7
735,15min,m15_3c_1p5atr,supply,1572.6,1570.67,2020-02-13 03:45:00+00:00,2020-02-13 02:30:00+00:00,2020-02-13 02:45:00+00:00,2020-02-13 03:30:00+00:00,4,1.84997516145046,1.3422752111275489,0.6787564766839671,2020-02-13 04:10:00+00:00,2020-02-13 04:20:00+00:00,1570.05,1572.7377142857142,2.6877142857142644,0.4166666666666667,True,28503,28504,1,1570.04,0.9107142857143582,0.1190602742638233,1.272456681194892,-1.354310619751297,-1.0,stop,2020,2020-02,2020-02-13,0.1116190071223565,-1.1116190071223566,0.10-0.20R,1,1,1,1.0,29,4,2,1.0,6,3,1.0,10,4,1.0,True,True,True,True,True,13,5,49,7
737,15min,m15_3c_1p5atr,demand,1573.4,1572.39,2020-02-13 16:00:00+00:00,2020-02-13 15:00:00+00:00,2020-02-13 15:15:00+00:00,2020-02-13 15:45:00+00:00,3,1.7590486039297537,0.7311271975181024,0.2772277227722527,2020-02-13 16:05:00+00:00,2020-02-13 16:20:00+00:00,1574.48,1572.1652857142858,2.314714285714217,0.0833333333333333,True,28647,28648,2,1574.48,0.5370370370370059,0.3888168857619468,1.0930074677529058,2.993890020366715,-1.0,stop,2020,2020-02,2020-02-13,0.1296056285873024,-1.1296056285873024,0.10-0.20R,4,2,2,1.0,9,3,2,1.0,3,3,1.0,8,4,1.0,True,True,True,True,True,10,7,25,7
738,15min,m15_3c_1p5atr,demand,1575.38,1572.94,2020-02-13 17:30:00+00:00,2020-02-13 16:30:00+00:00,2020-02-13 16:45:00+00:00,2020-02-13 17:15:00+00:00,3,1.5183170112441269,1.2390279289082744,0.4754098360655966,2020-02-13 18:00:00+00:00,2020-02-13 18:15:00+00:00,1575.95,1572.6845714285714,3.265428571428629,0.5,True,28670,28671,2,1575.95,0.5,2.1222329162656224,0.8819669262402839,2.0181118208066593,1.0,tp1,2020,2020-02,2020-02-13,0.0918715548166927,0.9081284451833072,0.05-0.10R,6,3,2,1.0,11,3,2,1.0,3,3,1.0,7,3,1.0,True,True,True,True,True,12,7,25,7
739,15min,m15_3c_1p5atr,supply,1577.02,1576.24,2020-02-14 05:00:00+00:00,2020-02-14 03:45:00+00:00,2020-02-14 04:00:00+00:00,2020-02-14 04:45:00+00:00,4,1.955259975816188,0.6602176541716924,0.3461538461538349,2020-02-14 09:00:00+00:00,2020-02-14 09:05:00+00:00,1575.2,1577.13,1.9299999999998363,4.0,True,28836,28837,0,1575.18,0.1438356164383775,0.6683937823834575,1.362694300518189,-2.6683937823835753,-1.0,stop,2020,2020-02,2020-02-14,0.1554404145077852,-1.1554404145077852,0.10-0.20R,3,3,2,1.0,7,4,2,1.0,4,3,1.0,9,3,1.0,True,True,True,True,True,11,7,25,7
741,15min,m15_3c_1p5atr,demand,1575.24,1573.91,2020-02-14 10:30:00+00:00,2020-02-14 09:15:00+00:00,2020-02-14 09:30:00+00:00,2020-02-14 10:15:00+00:00,4,1.541007194244567,1.339568345323659,0.5112781954886266,2020-02-14 10:45:00+00:00,2020-02-14 11:05:00+00:00,1575.73,1573.7898571428573,1.940142857142746,0.25,True,28860,28861,3,1575.72,0.2941176470590989,4.767690155364385,0.4278035490759019,2.613209631102392,1.0,tp1,2020,2020-02,2020-02-14,0.1546277888226287,0.8453722111773713,0.10-0.20R,6,3,2,1.0,12,3,2,1.0,3,3,1.0,7,3,1.0,True,True,True,True,True,12,7,26,7
743,15min,m15_3c_1p5atr,demand,1580.46,1577.84,2020-02-14 17:00:00+00:00,2020-02-14 16:00:00+00:00,2020-02-14 16:15:00+00:00,2020-02-14 16:45:00+00:00,3,1.9591836734693144,1.7823129251701546,0.1297709923663751,2020-02-14 17:05:00+00:00,2020-02-14 17:15:00+00:00,1581.06,1577.580857142857,3.479142857142961,0.0833333333333333,True,28934,28935,1,1581.04,0.4567901234567624,1.1267142974459925,0.620842572062024,0.3190440995319315,1.0,tp1,2020,2020-02,2020-02-14,0.0862281350086202,0.9137718649913796,0.05-0.10R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,12,4,1.0,True,True,True,False,True,1,1,25,5
746,15min,m15_3c_1p5atr,supply,1582.3,1581.75,2020-02-17 10:15:00+00:00,2020-02-17 09:15:00+00:00,2020-02-17 09:30:00+00:00,2020-02-17 10:00:00+00:00,3,3.103448275862041,0.7586206896551029,0.3272727272728701,2020-02-17 14:35:00+00:00,2020-02-17 14:50:00+00:00,1581.22,1582.3714285714286,1.151428571428596,4.333333333333333,True,29181,29182,2,1581.22,0.4736842105257489,0.1650124069479346,1.016129032258106,-17.56079404466466,-1.0,stop,2020,2020-02,2020-02-17,0.2605459057071904,-1.2605459057071904,>0.20R,3,2,2,1.0,3,2,2,1.0,0,0,0.0,8,4,1.0,True,True,True,False,True,3,3,19,7
752,15min,m15_3c_1p5atr,demand,1601.28,1600.07,2020-02-18 22:45:00+00:00,2020-02-18 21:15:00+00:00,2020-02-18 21:30:00+00:00,2020-02-18 22:30:00+00:00,5,1.8834834834835323,1.0174174174174702,0.900826446280897,2020-02-18 23:55:00+00:00,2020-02-19 01:40:00+00:00,1601.34,1599.9824285714285,1.3575714285714184,1.1666666666666667,True,29527,29528,8,1601.34,0.4137931034479514,0.4272335052089985,1.3332631800483756,6.3495738187942,-1.0,stop,2020,2020-02,2020-02-19,0.2209828475218368,-1.220982847521837,>0.20R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1
