rule,n_flags,trades,net_r,r_per_year,wr_pct,pf,max_dd_r,mar,positive_years,total_years,positive_months,total_months
orb_inside + ob_fvg_bos_overlap_30d + risk_ge_15,3,47,4.30259279050877,0.7741487767159253,55.319148936170215,1.2019795885727882,-4.158686076535641,0.1861522515690397,3,5,6,15
orb_inside + ob_fvg_bos_overlap_30d + dir_demand,3,310,-42.27652232590704,-6.338875114752687,47.096774193548384,0.7591119500720698,-47.79510821044726,-0.1326260228733431,1,8,29,75
orb_inside + ob_fvg_bos_overlap_30d + dir_supply,3,212,-32.81365947523069,-4.946425556470496,46.22641509433962,0.7340586186338979,-38.542101503204485,-0.12833824217029885,1,8,22,70
orb_inside + risk_ge_10 + risk_ge_15,3,118,-5.633003380856989,-0.9008119460849454,48.30508474576271,0.9089036929131712,-8.401990290093707,-0.1072141141542427,2,6,9,19
orb_inside + risk_ge_10 + dir_demand,3,130,-12.021815949430298,-1.9224904884104275,46.15384615384615,0.8302422463138297,-16.789412483004426,-0.11450612047065523,1,7,12,33
orb_inside + risk_ge_10 + dir_supply,3,113,3.0544330795831782,0.48888329637062045,53.09734513274337,1.0565357745999062,-9.900473260733273,0.04937979059138548,3,6,11,25
orb_inside + risk_ge_15 + dir_demand,3,62,-6.84482702172964,-1.0946029201780871,45.16129032258064,0.8013988395803642,-9.163688748162425,-0.11945003265170759,2,5,6,17
orb_inside + risk_ge_15 + dir_supply,3,56,1.2118236408726517,0.1950720955613645,51.78571428571429,1.0442748040314243,-4.650385399053067,0.04194751161937804,1,4,5,13
ny_main_or_overlap + avoid_after_hours + recent_fvg_20,3,4750,-207.21717023328733,-29.42693290346353,51.05263157894737,0.9157671246828651,-222.65460009706115,-0.1321640464227352,1,8,30,85
ny_main_or_overlap + avoid_after_hours + zone_fvg_overlap_100,3,4749,-201.67454083880745,-28.639823499756773,51.12655295851758,0.9178072259516689,-211.96437892419794,-0.13511620983259107,1,8,32,85
ny_main_or_overlap + avoid_after_hours + opposite_fvg_20,3,4517,-166.4467599156299,-23.637122495794642,51.361523134824,0.9282945868354983,-186.79975198918237,-0.12653722632974093,2,8,32,85
ny_main_or_overlap + avoid_after_hours + ob_overlap_30d,3,2444,-119.3456455195948,-16.97468731543302,50.69558101472995,0.9061025156306073,-149.09064086789422,-0.11385481487381825,2,8,31,85
ny_main_or_overlap + avoid_after_hours + ob_fvg_bos_overlap_30d,3,1684,-99.79517141699367,-14.193997803760489,50.2375296912114,0.8871711160990058,-121.62361930044975,-0.11670428725440833,2,8,28,85
ny_main_or_overlap + avoid_after_hours + risk_ge_10,3,944,-9.677325455873452,-1.3834219658543165,50.105932203389834,0.9792028485319897,-31.269444987329244,-0.044241973799499665,4,8,33,77
ny_main_or_overlap + avoid_after_hours + risk_ge_15,3,466,-11.889977056245467,-1.707752308216145,49.141630901287556,0.9490653875267225,-22.541120686787345,-0.07576164166572062,3,8,19,42
ny_main_or_overlap + avoid_after_hours + dir_demand,3,2828,-144.2735376241078,-20.48830078429447,50.6011315417256,0.9020503310697722,-188.31843427116874,-0.10879604465483386,3,8,37,85
ny_main_or_overlap + avoid_after_hours + dir_supply,3,2563,-90.90429008647618,-12.914349262576984,51.61919625438939,0.9309606036030187,-113.11862276223938,-0.11416642942799317,2,8,35,85
ny_main_or_overlap + recent_fvg_20 + zone_fvg_overlap_100,3,4311,-177.72885733178106,-25.23929437808438,51.1482254697286,0.9201677244791776,-186.08062910874122,-0.13563633409329845,1,8,31,85
ny_main_or_overlap + recent_fvg_20 + opposite_fvg_20,3,3943,-136.53589394873248,-19.389477163598187,51.43291909713417,0.9325005531356263,-153.40287321239717,-0.1263957887982455,1,8,30,85
ny_main_or_overlap + recent_fvg_20 + ob_overlap_30d,3,2164,-101.60397343565003,-14.45126608153083,50.73937153419593,0.9095721525163151,-129.81893118821978,-0.11131863395623294,3,8,32,85
ny_main_or_overlap + recent_fvg_20 + ob_fvg_bos_overlap_30d,3,1494,-77.94495307991784,-11.086212660607472,50.53547523427041,0.8998903817163703,-102.9265515003205,-0.10770993974837437,3,8,27,85
ny_main_or_overlap + recent_fvg_20 + risk_ge_10,3,845,4.053804734490599,0.5795116161536953,50.887573964497044,1.0098489983013075,-25.133678119535443,0.02305717505402694,4,8,35,74
ny_main_or_overlap + recent_fvg_20 + risk_ge_15,3,425,-6.132731796377927,-0.8808416392556184,49.64705882352941,0.9710017776400918,-22.808690251289686,-0.03861868566546965,5,8,19,42
ny_main_or_overlap + recent_fvg_20 + dir_demand,3,2507,-105.43052787897123,-14.972200741755149,51.017151974471474,0.9185491715775027,-156.00019128097097,-0.09597552809912144,3,8,36,85
ny_main_or_overlap + recent_fvg_20 + dir_supply,3,2243,-101.78664235431607,-14.460354383474892,51.09228711547035,0.9126777583536354,-117.43932170689452,-0.12313043172682056,2,8,32,85
ny_main_or_overlap + zone_fvg_overlap_100 + opposite_fvg_20,3,3967,-131.1780308421649,-18.62860644055238,51.525081925888585,0.9353782098151092,-155.28729467412913,-0.11996220604940391,1,8,35,85
ny_main_or_overlap + zone_fvg_overlap_100 + ob_overlap_30d,3,2171,-79.32230570307047,-11.28211532634209,51.26669737448181,0.928776674182529,-111.59872366962547,-0.10109537954700476,3,8,33,85
ny_main_or_overlap + zone_fvg_overlap_100 + ob_fvg_bos_overlap_30d,3,1499,-71.24720716565785,-10.133583495816406,50.767178118745825,0.9083114717676988,-93.4278641269656,-0.108464253041739,4,8,30,85
ny_main_or_overlap + zone_fvg_overlap_100 + risk_ge_10,3,845,4.286298125464905,0.6127477065855407,50.887573964497044,1.0104631883875062,-23.41689102517553,0.026166911138065886,4,8,38,74
ny_main_or_overlap + zone_fvg_overlap_100 + risk_ge_15,3,417,-14.513095840601165,-2.133162275967636,48.6810551558753,0.9311968201871871,-22.811558998446895,-0.09351234065645712,3,8,16,40
ny_main_or_overlap + zone_fvg_overlap_100 + dir_demand,3,2520,-152.73125650020535,-21.68938236263608,50.11904761904762,0.8847597978317204,-189.61394603638857,-0.114387062850713,3,8,37,85
ny_main_or_overlap + zone_fvg_overlap_100 + dir_supply,3,2229,-48.943284338602126,-6.953144537018447,52.265589950650515,0.9566239307162686,-71.44890915692763,-0.09731631481940232,3,8,38,85
ny_main_or_overlap + opposite_fvg_20 + ob_overlap_30d,3,2111,-78.07644167524543,-11.104914455562069,51.20795831359545,0.9279949448791527,-115.50626238220289,-0.09614123274820037,4,8,33,85
ny_main_or_overlap + opposite_fvg_20 + ob_fvg_bos_overlap_30d,3,1453,-62.75400756233098,-8.925584603637613,50.92911218169305,0.9163530395642726,-90.58141437799763,-0.09853660008432868,4,8,35,85
ny_main_or_overlap + opposite_fvg_20 + risk_ge_10,3,803,-9.564438462592701,-1.367284206834436,49.93773349937734,0.9759099561324976,-31.564408534407157,-0.04331727633495846,4,8,32,75
ny_main_or_overlap + opposite_fvg_20 + risk_ge_15,3,395,-4.988902699717595,-0.7165539563790215,49.62025316455696,0.9744858872862109,-16.312066992283114,-0.04392784536245515,4,8,19,38
ny_main_or_overlap + opposite_fvg_20 + dir_demand,3,2330,-105.37723897145372,-14.964633178197307,50.81545064377683,0.9126639331843394,-148.13023516526087,-0.10102348896902835,3,8,34,85
ny_main_or_overlap + opposite_fvg_20 + dir_supply,3,2187,-61.06952094417619,-8.675862514531447,51.94330132601738,0.9452137056114661,-84.41531429754276,-0.1027759309637966,2,8,39,85
ny_main_or_overlap + ob_overlap_30d + ob_fvg_bos_overlap_30d,3,1684,-99.79517141699367,-14.193997803760489,50.2375296912114,0.8871711160990058,-121.62361930044975,-0.11670428725440833,2,8,28,85
ny_main_or_overlap + ob_overlap_30d + risk_ge_10,3,480,-16.917473772069684,-2.446202413004138,48.75,0.9302370112328026,-34.40394848422143,-0.07110237402331979,4,8,29,66
ny_main_or_overlap + ob_overlap_30d + risk_ge_15,3,242,-6.54640522276863,-0.9625903814880201,48.760330578512395,0.9456671725950975,-14.707313679948099,-0.06544977569903962,2,8,15,36
ny_main_or_overlap + ob_overlap_30d + dir_demand,3,1314,-97.90674377258591,-13.925404269056465,49.23896499238965,0.8600073223791644,-110.80409163565089,-0.12567590296977812,3,8,27,84
ny_main_or_overlap + ob_overlap_30d + dir_supply,3,1130,-21.438901747008867,-3.056424224471112,52.38938053097345,0.9624964695580197,-51.694783256594995,-0.05912442285133649,3,8,39,85
ny_main_or_overlap + ob_fvg_bos_overlap_30d + risk_ge_10,3,339,-18.733243631057366,-2.708755833825694,48.08259587020649,0.8928083655881421,-31.12092452209958,-0.08703969677707207,4,8,21,59
ny_main_or_overlap + ob_fvg_bos_overlap_30d + risk_ge_15,3,170,4.244365169580583,0.6240959654546328,51.76470588235295,1.052981218438368,-10.30417682804179,0.06056728022720047,2,8,13,31
ny_main_or_overlap + ob_fvg_bos_overlap_30d + dir_demand,3,990,-91.78515185868062,-13.121145485864226,48.484848484848484,0.8288440870698126,-103.55650626120531,-0.1267051772948786,2,8,32,83
ny_main_or_overlap + ob_fvg_bos_overlap_30d + dir_supply,3,694,-8.010019558313038,-1.141943654829757,52.73775216138329,0.9769969908303062,-37.73214708026035,-0.03026447586989205,5,8,36,84
ny_main_or_overlap + risk_ge_10 + risk_ge_15,3,466,-11.889977056245467,-1.707752308216145,49.141630901287556,0.9490653875267225,-22.541120686787345,-0.07576164166572062,3,8,19,42
ny_main_or_overlap + risk_ge_10 + dir_demand,3,534,-10.247729685373063,-1.4649640969011786,49.62546816479401,0.9613090121000366,-24.67402512303279,-0.05937272453912106,3,8,34,70
ny_main_or_overlap + risk_ge_10 + dir_supply,3,410,0.5704042294996139,0.08170201757832705,50.73170731707317,1.0028454927136319,-27.817818837572972,0.002937038955332248,5,8,27,60
ny_main_or_overlap + risk_ge_15 + dir_demand,3,259,-12.820401120570708,-1.9097273692040992,48.26254826254826,0.9031766743979377,-22.155150640823948,-0.08619789592787336,5,8,16,31
ny_main_or_overlap + risk_ge_15 + dir_supply,3,207,0.9304240643252442,0.13363640955359632,50.24154589371981,1.009209763066522,-14.041104075381508,0.009517514351873736,2,8,12,31
avoid_after_hours + recent_fvg_20 + zone_fvg_overlap_100,3,8588,-485.89364083781743,-69.0018088320423,51.257568700512344,0.8923903513239844,-530.9679753278258,-0.1299547468742155,2,8,24,85
avoid_after_hours + recent_fvg_20 + opposite_fvg_20,3,7887,-439.8738320628986,-62.46653077798356,51.27424876378851,0.893865193760615,-482.24181519061244,-0.1295336256838135,2,8,24,85
avoid_after_hours + recent_fvg_20 + ob_overlap_30d,3,4033,-219.9443277197143,-31.282969509200015,51.276965038432934,0.8959668517077866,-262.88250004729,-0.1189998174225082,1,8,30,85
avoid_after_hours + recent_fvg_20 + ob_fvg_bos_overlap_30d,3,2805,-154.76507792757565,-22.012439530002727,51.30124777183601,0.8946837356769499,-195.52420614735254,-0.11258165913950077,3,8,29,85
avoid_after_hours + recent_fvg_20 + risk_ge_10,3,1307,36.698738370363984,5.246267784647924,52.1805661820964,1.0587196327061619,-28.236054508288834,0.1858003136772475,6,8,32,76
avoid_after_hours + recent_fvg_20 + risk_ge_15,3,648,16.26458399146552,2.336075227244507,51.697530864197525,1.052286332474728,-21.95260023093654,0.1064145113867837,5,8,24,45
avoid_after_hours + recent_fvg_20 + dir_demand,3,4941,-319.0261355911624,-45.30493624598447,50.779194495041494,0.8781093851765704,-353.67860949715447,-0.12809634235555592,3,8,31,85
avoid_after_hours + recent_fvg_20 + dir_supply,3,4534,-303.819721670731,-43.162253341203616,50.86016762240847,0.8740925327345098,-342.5962689004357,-0.12598576592714528,1,8,30,85
avoid_after_hours + zone_fvg_overlap_100 + opposite_fvg_20,3,7900,-373.20783014715136,-52.99928458835421,51.696202531645575,0.9092287344367298,-432.4489681769979,-0.12255615919671249,2,8,33,85
avoid_after_hours + zone_fvg_overlap_100 + ob_overlap_30d,3,4022,-169.11629487742402,-24.05363189407287,51.88960716061661,0.9186376455702694,-223.27668940700056,-0.1077301529235174,2,8,33,85
avoid_after_hours + zone_fvg_overlap_100 + ob_fvg_bos_overlap_30d,3,2815,-125.5912555279133,-17.86300859874234,51.829484902309055,0.9138259402447207,-163.43647255263875,-0.10929634199605671,2,8,35,85
avoid_after_hours + zone_fvg_overlap_100 + risk_ge_10,3,1303,43.04201580314762,6.153070947984215,52.417498081350736,1.0696616390516178,-27.59817056374269,0.22295213132959832,6,8,34,76
avoid_after_hours + zone_fvg_overlap_100 + risk_ge_15,3,640,1.8896592217329031,0.277299329344292,50.625,1.006026615359291,-20.48667380526836,0.013535595479290622,4,8,22,43
avoid_after_hours + zone_fvg_overlap_100 + dir_demand,3,4911,-318.4504586879042,-45.22318430628188,50.763591936469155,0.8775178138352943,-371.805877985465,-0.12163117095219725,2,8,29,85
avoid_after_hours + zone_fvg_overlap_100 + dir_supply,3,4493,-215.23719692412243,-30.577746470842364,51.813932784331186,0.9081131569487007,-264.9013417329444,-0.11543069684286,2,8,35,85
avoid_after_hours + opposite_fvg_20 + ob_overlap_30d,3,3924,-185.01910007249762,-26.31550868437685,51.60550458715596,0.9092984290247411,-228.1881418838998,-0.11532373447243355,2,8,29,85
avoid_after_hours + opposite_fvg_20 + ob_fvg_bos_overlap_30d,3,2747,-134.16454283245955,-19.08239846945321,51.58354568620314,0.9061390070785665,-182.35374147271776,-0.10464495170398332,3,8,34,85
avoid_after_hours + opposite_fvg_20 + risk_ge_10,3,1251,29.334701456425826,4.19354195967105,51.87849720223821,1.0488758099323154,-30.393599080166883,0.13797451063989044,4,8,30,76
avoid_after_hours + opposite_fvg_20 + risk_ge_15,3,605,16.635910303190578,2.389408666236869,51.735537190082646,1.0575630197315256,-17.20774582350161,0.13885657602947132,6,8,24,43
avoid_after_hours + opposite_fvg_20 + dir_demand,3,4580,-296.7537513940622,-42.142032541477924,50.74235807860262,0.8776597400228093,-340.5108526548295,-0.12376120236084412,2,8,32,85
avoid_after_hours + opposite_fvg_20 + dir_supply,3,4402,-203.04584300524974,-28.845777579800647,51.86278964107224,0.9113813440051394,-245.1467286723486,-0.11766739754604083,1,8,36,85
avoid_after_hours + ob_overlap_30d + ob_fvg_bos_overlap_30d,3,3189,-182.603277124001,-25.971903025522337,51.23863280025086,0.8909236754819104,-213.26256025224305,-0.1217836970296298,2,8,30,85
avoid_after_hours + ob_overlap_30d + risk_ge_10,3,720,-8.423928385795023,-1.208025065925258,50.138888888888886,0.9764472111252227,-32.43573089326302,-0.03724365175862795,4,8,29,67
avoid_after_hours + ob_overlap_30d + risk_ge_15,3,354,-12.093670420158574,-1.7754072029593726,48.58757062146893,0.9325356784296764,-17.09617497717049,-0.10384821197315634,2,8,16,37
avoid_after_hours + ob_overlap_30d + dir_demand,3,2424,-153.57853867109742,-21.843676499072558,50.742574257425744,0.8799467283621681,-173.1009552390097,-0.1261903868116258,2,8,30,85
avoid_after_hours + ob_overlap_30d + dir_supply,3,2153,-100.87609803132435,-14.375729538018424,51.83464932652113,0.910034801830366,-142.42499054792108,-0.1009354431600365,2,8,33,85
avoid_after_hours + ob_fvg_bos_overlap_30d + risk_ge_10,3,504,-14.989455567498746,-2.1503922411739658,49.404761904761905,0.9412843596532139,-29.75603243616433,-0.07226743840218638,4,8,23,61
avoid_after_hours + ob_fvg_bos_overlap_30d + risk_ge_15,3,251,2.1022073143196494,0.3091107977275571,50.99601593625498,1.0172771627148385,-8.55731058273783,0.03612242359779584,3,8,15,33
avoid_after_hours + ob_fvg_bos_overlap_30d + dir_demand,3,1843,-124.57014258762446,-17.80792351472792,50.67824199674443,0.8723439937436397,-146.5033420864483,-0.12155301893536237,3,8,30,84
avoid_after_hours + ob_fvg_bos_overlap_30d + dir_supply,3,1346,-58.033134536376565,-8.270231131256942,52.00594353640417,0.9168889864692694,-80.14709386707315,-0.10318815982240627,2,8,35,85
avoid_after_hours + risk_ge_10 + risk_ge_15,3,715,4.149570991777114,0.5960011029282701,50.76923076923077,1.0118821707106485,-21.13732049948315,0.028196625156099782,4,8,24,46
avoid_after_hours + risk_ge_10 + dir_demand,3,810,-14.75561566652484,-2.1093888932282576,49.75308641975308,0.9635427335396056,-33.00489885921303,-0.06391138788899636,4,8,32,72
avoid_after_hours + risk_ge_10 + dir_supply,3,655,37.52527585110771,5.374943923379251,53.74045801526718,1.1236409214313283,-20.8525266346024,0.2577598397337684,6,8,29,62
avoid_after_hours + risk_ge_15 + dir_demand,3,399,-11.91989931891662,-1.7755885914495497,49.122807017543856,0.9408592414681421,-28.419122622096943,-0.062478656187259014,6,8,20,36
avoid_after_hours + risk_ge_15 + dir_supply,3,316,16.069470310693738,2.3080511329063658,52.84810126582279,1.1088162112444735,-13.41736459715402,0.1720197074614735,3,8,17,32
recent_fvg_20 + zone_fvg_overlap_100 + opposite_fvg_20,3,9242,-582.7747686242526,-79.78204056971825,51.21185890499892,0.8807834249309939,-616.7951864915153,-0.12934932424414394,1,8,27,88
recent_fvg_20 + zone_fvg_overlap_100 + ob_overlap_30d,3,4681,-240.86995580469912,-34.25924897105387,51.719718008972436,0.9014756181560901,-295.45021424400437,-0.1159560809888602,1,8,30,85
recent_fvg_20 + zone_fvg_overlap_100 + ob_fvg_bos_overlap_30d,3,3237,-168.95244383946863,-24.030327146559934,51.74544331170837,0.8999844684377384,-212.3062616105068,-0.11318708626053402,2,8,32,85
recent_fvg_20 + zone_fvg_overlap_100 + risk_ge_10,3,1485,27.878073425747914,3.8165166112272964,51.64983164983165,1.038876696387686,-27.218068622230103,0.1402199643258373,7,8,35,79
recent_fvg_20 + zone_fvg_overlap_100 + risk_ge_15,3,754,-4.780439219289448,-0.6544435625357837,50.0,0.9872001596902777,-27.173489902820215,-0.024083898125572083,3,8,24,50
recent_fvg_20 + zone_fvg_overlap_100 + dir_demand,3,5725,-397.03068794364225,-54.722814630722766,50.8296943231441,0.8696072426064687,-438.719260507082,-0.12473310282177458,2,8,24,86
recent_fvg_20 + zone_fvg_overlap_100 + dir_supply,3,5291,-418.1706339270265,-57.24768517310586,50.57645057645057,0.8532018354032527,-451.43128493635015,-0.12681373020298656,1,8,25,88
recent_fvg_20 + opposite_fvg_20 + ob_overlap_30d,3,4415,-231.74149831786795,-32.96089651892573,51.642129105322766,0.899601233282654,-277.52796349903446,-0.11876603749531857,1,8,29,85
recent_fvg_20 + opposite_fvg_20 + ob_fvg_bos_overlap_30d,3,3061,-175.160489327505,-24.913305578999687,51.45377327670696,0.8909403491249168,-219.4897694384019,-0.11350554352826642,2,8,33,85
recent_fvg_20 + opposite_fvg_20 + risk_ge_10,3,1391,12.59452370086769,1.7241940711176627,51.18619698058951,1.0185528874450078,-29.897366933697228,0.05767043214679648,6,8,34,81
recent_fvg_20 + opposite_fvg_20 + risk_ge_15,3,695,13.894470601640329,1.9021571916226125,51.36690647482014,1.0415311006626966,-18.062173374145388,0.10531164507286837,5,8,27,51
recent_fvg_20 + opposite_fvg_20 + dir_demand,3,5221,-363.3479479844345,-50.0803162269112,50.814020302624016,0.8692238582963323,-405.428708380393,-0.12352434643065138,1,8,26,86
recent_fvg_20 + opposite_fvg_20 + dir_supply,3,4981,-376.7668397021853,-51.57949332879429,50.712708291507724,0.8589587927459338,-402.64544892752843,-0.12810151826173505,1,8,30,88
recent_fvg_20 + ob_overlap_30d + ob_fvg_bos_overlap_30d,3,3563,-243.06260931486182,-34.57111294869676,50.96828515296099,0.8715131284820568,-268.8706054625111,-0.12857899765289532,2,8,31,85
recent_fvg_20 + ob_overlap_30d + risk_ge_10,3,775,-9.796862750869945,-1.4049093520829397,50.064516129032256,0.9746000349072883,-31.11191363359861,-0.045156635770733804,5,8,29,69
recent_fvg_20 + ob_overlap_30d + risk_ge_15,3,399,-8.749875696042373,-1.2845225474194037,49.122807017543856,0.9561742744168817,-19.286028100174356,-0.06660378906156374,3,8,17,40
recent_fvg_20 + ob_overlap_30d + dir_demand,3,2735,-145.69883112271293,-20.722935384568107,51.480804387568554,0.8979833923528086,-177.3937509765643,-0.11681885788246194,3,8,32,85
recent_fvg_20 + ob_overlap_30d + dir_supply,3,2432,-196.23842202949646,-27.965697872131717,50.49342105263158,0.8505219085193658,-232.29346858921704,-0.12038951435860505,2,8,25,85
recent_fvg_20 + ob_fvg_bos_overlap_30d + risk_ge_10,3,539,-19.69895842484003,-2.8260190748911316,48.97959183673469,0.9283361172160423,-30.33678927889181,-0.09315485066369439,5,8,25,62
