trades,net,wr,pf,dd,years_pos,years,months_pos,months,mar,rule
839,-15.015578495445785,51.96662693682956,0.9643079485845004,-30.136786354501996,4,8,40,85,-0.062280937650484904,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + impulse_ge_1p5
286,20.112856592126292,56.64335664335665,1.1556660542992614,-16.569098873568784,5,8,37,79,0.15173468956880443,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + impulse_ge_2
803,-11.353704714791228,52.80199252801992,0.9718876015269795,-26.773813981792166,5,8,40,85,-0.05300750540487266,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + base_body_low
826,-32.20690777968685,51.08958837772397,0.9243784835032179,-37.43800053294513,3,8,42,85,-0.10753414752794102,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + base_body_high
1353,-28.50493365582617,52.03252032520326,0.9582855341787719,-76.44970345035875,4,8,44,85,-0.04660733196031189,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + dir_demand
1191,-34.033801829938724,51.97313182199832,0.9439665609018326,-47.40423477857969,4,8,38,85,-0.0897435692953043,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + dir_supply
1178,-36.24132757065795,51.61290322580645,0.9398160001872983,-47.255999799886126,3,8,40,85,-0.09586435511926594,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + body_ge_60
830,-22.54500236862957,51.68674698795181,0.9466667137921826,-31.53922517290912,2,8,39,84,-0.08935302882771352,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + body_ge_70
788,-51.40161373386348,50.63451776649747,0.8766860685939483,-50.5927692482768,2,8,37,84,-0.12699841918520358,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + tight_zone
574,-2.6331951111486864,52.78745644599303,0.9907058904122334,-28.979504872862996,4,8,39,84,-0.011358005954125464,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + impulse_ge_1p5
213,11.026519699557351,55.86854460093896,1.112455126778666,-13.844636239861073,4,8,34,74,0.09955588132220222,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + impulse_ge_2
546,-30.88070801981823,50.73260073260073,0.8922691029150578,-34.26397156711739,3,8,35,84,-0.11265735774138182,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + base_body_low
512,-24.067825382615705,50.5859375,0.9097512898717648,-30.11047498380622,4,8,38,85,-0.09991467004240083,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + base_body_high
878,-19.25154238849042,52.0501138952164,0.9566541253870755,-47.64100106478913,4,8,42,85,-0.050512011602960934,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + dir_demand
762,-23.843037075733925,51.70603674540683,0.9387723392006485,-28.250140988852934,3,8,35,85,-0.10549963752898621,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + dir_supply
830,-22.54500236862957,51.68674698795181,0.9466667137921826,-31.53922517290912,2,8,39,84,-0.08935302882771352,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + body_ge_70
581,-42.584311751937264,50.08605851979346,0.8626781410038946,-41.532430436622406,2,8,37,84,-0.12816584324664074,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + tight_zone
408,3.704016881493022,53.18627450980392,1.018636368536706,-18.689098413670898,3,8,35,80,0.024773913644113837,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + impulse_ge_1p5
148,2.1403807825575987,53.37837837837838,1.0298523259202597,-9.181041781403213,4,8,26,64,0.029141311431741288,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + impulse_ge_2
391,-17.149356240832525,51.150895140664964,0.9157009954343968,-25.422491214364477,3,8,33,83,-0.08432177287538317,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + base_body_low
377,-14.796051731470918,50.92838196286472,0.9238847655352979,-19.335395737258338,3,8,34,82,-0.09565392358998676,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + base_body_high
632,-15.659796791101039,51.74050632911392,0.9513146703459259,-48.68007101167086,3,8,36,84,-0.040211005411605355,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + dir_demand
546,-20.5815307795569,51.46520146520146,0.9266313549233554,-25.438551465046295,3,8,39,85,-0.10113356300886885,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + dir_supply
418,-23.525926514145837,50.717703349282296,0.8928110939409603,-22.507489329295694,2,8,35,81,-0.13065610167547956,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + tight_zone
288,7.450314015883516,53.81944444444444,1.054102833939525,-11.090921870652014,5,8,35,79,0.08396860629320174,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + impulse_ge_1p5
109,9.200168309164269,56.88073394495413,1.1892074825479375,-8.095429359445854,4,8,29,60,0.14205806604978571,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + impulse_ge_2
289,-13.307871387752751,50.86505190311419,0.9117301289676548,-19.89851672229535,3,8,34,82,-0.08359838809519096,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + base_body_low
265,-4.010696854286382,52.075471698113205,0.9698858298752862,-12.564839399873456,3,8,33,75,-0.03990000117238641,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + base_body_high
441,-1.6781825092414318,52.60770975056689,0.9923536148532275,-28.434596042188893,5,8,36,83,-0.007377379771597088,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + dir_demand
389,-20.86681985938815,50.6426735218509,0.8973317936250187,-21.988322204333553,2,8,35,82,-0.11862444338338164,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + dir_supply
316,-18.11947617183987,50.63291139240506,0.8897160791895803,-27.632659765421394,3,8,33,81,-0.08196585275204846,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + impulse_ge_1p5
110,-2.042573419451039,52.72727272727272,0.9629130739150021,-11.80892851012802,4,8,24,62,-0.021621070634173224,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + impulse_ge_2
468,-36.901181654049466,50.0,0.8530270957153974,-39.41716258102269,2,8,35,84,-0.11702130251701408,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + base_body_low
266,-12.896631198514985,51.50375939849624,0.9070795883189581,-19.03855326913447,4,8,34,78,-0.08467444332694621,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + base_body_high
558,-21.925271251178543,51.971326164874554,0.9236132403793899,-27.70043768400533,4,8,45,85,-0.09893919141861855,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + dir_demand
552,-45.95063001181306,49.81884057971014,0.8458211015385176,-48.29101373474792,1,8,34,85,-0.11894197920603282,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + dir_supply
286,20.112856592126292,56.64335664335665,1.1556660542992614,-16.569098873568784,5,8,37,79,0.15173468956880443,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + impulse_ge_2
266,-13.77119501475412,50.75187969924813,0.9000609696976327,-25.585405533510965,3,8,31,78,-0.0672805195364064,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + base_body_low
289,-3.140682429390856,51.903114186851205,0.978172300339136,-19.09171753376096,4,8,41,81,-0.02056312131056969,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + base_body_high
457,-10.970686914700295,51.42231947483589,0.9520751316877779,-20.160497719321818,3,8,40,84,-0.06802093298635424,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + dir_demand
382,-4.044891580745486,52.617801047120416,0.9789091097497153,-20.382232071677198,4,8,39,82,-0.024806480753193604,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + dir_supply
101,10.223947528300771,57.42574257425742,1.2316805582149526,-9.896624765319906,4,8,31,59,0.12913427267809374,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_2 + base_body_high
146,13.410415950648627,57.534246575342465,1.2104989225035432,-9.88549400686794,6,8,34,69,0.16957189925627073,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_2 + dir_demand
140,6.702440641477657,55.714285714285715,1.1023314169607186,-15.519424894038666,4,8,31,68,0.05398428652510993,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_2 + dir_supply
420,2.2963813490940392,53.80952380952381,1.011142955038286,-19.84156120774025,5,8,49,85,0.01446699005342265,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + base_body_low + dir_demand
383,-13.65008606388527,51.697127937336816,0.9309850700803164,-24.08927704664022,3,8,34,82,-0.07083071669947166,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + base_body_low + dir_supply
424,-22.2579866481357,50.235849056603776,0.8996862085055936,-35.92058973032401,2,8,39,85,-0.07745553043268107,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + base_body_high + dir_demand
402,-9.948921131551149,51.99004975124378,0.9512337597050392,-26.851124041433458,4,8,37,84,-0.04631519855648854,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + base_body_high + dir_supply
1580,-57.460845069113645,51.26582278481012,0.929141259205687,-57.331592889455784,2,8,38,85,-0.12528180836503855,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + body_ge_60
1148,-36.084379316217834,51.393728222996515,0.938367598245871,-36.7621241146635,3,8,38,84,-0.12269550585430083,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + body_ge_70
1082,-65.76457659608019,50.83179297597042,0.8847553728831422,-70.29383267367314,2,8,37,84,-0.11694585089239047,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + tight_zone
112,6.408278583726506,52.67857142857143,1.1277076113960698,-7.673939125771712,6,8,28,62,0.10438378645403433,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + wide_zone
802,-15.577316101439953,51.87032418952619,0.9613156170624748,-31.90916998730315,3,8,37,84,-0.06102209845805399,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + impulse_ge_1p5
313,5.016582521473653,53.674121405750796,1.0334004346386418,-14.668963031796604,5,8,35,79,0.04274827155982033,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + impulse_ge_2
726,-41.173355174528155,50.688705234159784,0.8919427200900605,-43.56606886347941,2,8,32,84,-0.11813481296519669,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + base_body_low
649,-12.200075659098616,51.92604006163328,0.9627493794043457,-24.82425819001548,4,8,40,85,-0.06143222672412818,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + base_body_high
1124,-30.65644907259518,51.69039145907474,0.9462796792855768,-59.68045900111608,4,8,38,85,-0.06420956202771053,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + dir_demand
1031,-42.02939884413319,51.21241513094083,0.9210180335140363,-50.24367487891124,3,8,37,85,-0.10456390517170892,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_45 + dir_supply
1148,-36.084379316217834,51.393728222996515,0.938367598245871,-36.7621241146635,3,8,38,84,-0.12269550585430083,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + body_ge_70
813,-54.14431333674477,50.43050430504306,0.8745160772687682,-55.59430811310654,2,8,34,84,-0.1217397859026059,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + tight_zone
589,-1.7300794283742675,52.46179966044142,0.9940491716878015,-20.097865273683787,2,8,37,82,-0.010760343230579564,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + impulse_ge_1p5
228,-2.8556761479353003,51.75438596491229,0.9748114021941994,-13.581538369988852,4,8,31,75,-0.026282701470746978,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + impulse_ge_2
532,-25.818371518958827,50.93984962406015,0.9069236747582606,-27.84040336490977,2,8,34,84,-0.11592132475844655,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + base_body_low
485,-2.0116309327248283,52.57731958762887,0.9916377189809539,-13.946197548024161,4,8,42,83,-0.01803028142436061,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + base_body_high
821,-26.610243673186893,51.278928136419,0.9365954946993587,-56.97462258068154,3,8,37,84,-0.0583817901459203,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + dir_demand
759,-30.850601395926766,51.25164690382081,0.9211447832197612,-36.931644953383746,2,8,40,85,-0.10441790988076534,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_60 + dir_supply
598,-25.483535723923787,51.50501672240802,0.9177488440168504,-25.0406717521221,3,8,36,82,-0.12721072329940666,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + tight_zone
435,4.133208469998321,52.87356321839081,1.0195330813664263,-15.267668463255372,3,8,35,82,0.03383955186040435,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + impulse_ge_1p5
177,6.876286447338217,54.23728813559322,1.0829876209612133,-12.052762081499637,4,8,34,71,0.07131442569804143,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + impulse_ge_2
400,-13.941956063278603,51.5,0.9321284491855016,-17.105837635091238,4,8,40,83,-0.10188010345279593,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + base_body_low
353,1.904943653051671,52.97450424929179,1.0110065685975473,-11.563987400717942,3,8,37,77,0.020591336567581827,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + base_body_high
587,-4.799852689127507,52.29982964224872,0.9835586334120391,-35.61981599178451,4,8,35,83,-0.01684403946048796,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + dir_demand
561,-31.28452662709033,50.44563279857398,0.8934232351083723,-34.10943257411326,2,8,37,82,-0.1146476365412817,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + body_ge_70 + dir_supply
465,-33.22294650293074,49.89247311827957,0.865448320529117,-34.08816503754927,2,8,31,85,-0.12182727666014928,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + impulse_ge_1p5
169,1.326395225708854,53.84615384615385,1.0160193821340502,-14.740748295716719,5,8,37,75,0.011247692443251595,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + impulse_ge_2
636,-47.60589117324754,50.157232704402524,0.8602262320757501,-53.71984136358677,2,8,31,85,-0.11077352884160907,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + base_body_low
320,-11.564628450616953,52.1875,0.9299414616984792,-21.70462934898096,3,8,38,81,-0.06660231479119866,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + base_body_high
726,-36.46397668562608,51.37741046831956,0.903560529165098,-46.61423548156825,2,8,43,85,-0.09778122581256404,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + dir_demand
741,-65.40910995980656,49.527665317139004,0.8376024091007015,-69.01737934360425,1,8,33,85,-0.11846492612057563,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + tight_zone + dir_supply
100,-1.899126715837966,48.0,0.9606861778192213,-10.277027142935943,3,8,22,55,-0.023099174126723958,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + wide_zone + impulse_ge_1p5
105,16.90458614549574,57.14285714285714,1.4165524167556143,-8.15816266055943,7,8,30,62,0.2590133779021841,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + wide_zone + dir_demand
406,10.1650300227078,53.94088669950739,1.0526826071430895,-18.813307453362903,5,8,40,82,0.06753882888419753,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_1p5 + impulse_ge_2
359,-24.657070251148838,49.58217270194986,0.8697909983291333,-31.98612134693386,1,8,33,82,-0.09635847209993322,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_1p5 + base_body_low
365,-0.06000208162938758,52.32876712328767,0.9996656092982382,-17.573851079655274,4,8,41,82,-0.0004267852373209351,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_1p5 + base_body_high
591,-17.63648407653577,50.930626057529615,0.9408302182799804,-27.30677062171167,3,8,32,85,-0.08073310975169361,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_1p5 + dir_demand
528,-24.245053768461823,50.75757575757576,0.9117939361833609,-32.56597845289086,1,8,32,83,-0.0930612825111877,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_1p5 + dir_supply
128,-6.212620198344047,50.78125,0.9050327700934478,-12.422017987891916,3,8,29,69,-0.06251621319096119,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_2 + base_body_low
135,13.60871059945175,57.03703703703704,1.2315642374237021,-9.551610172633826,5,8,35,66,0.1780944567655444,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_2 + base_body_high
209,9.025082914377466,54.54545454545454,1.093623295495972,-11.240311791738087,5,8,37,79,0.10036513089667061,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_2 + dir_demand
197,1.139947108330336,53.299492385786806,1.0118067244693518,-15.602056942607092,4,8,38,76,0.009132987340416761,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + impulse_ge_2 + dir_supply
530,-10.015131916038149,52.45283018867924,0.9623582162809103,-34.06405156271049,3,8,46,85,-0.03675110364367811,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + base_body_low + dir_demand
495,-33.698477750236265,50.101010101010104,0.8725574659716229,-42.13273819727082,2,8,33,84,-0.09997711753404123,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + base_body_low + dir_supply
494,-13.440934225542668,51.417004048582996,0.9465373076377445,-31.803666842687136,4,8,39,85,-0.05282776940480861,intraday_stack_24h + ny_main_or_overlap + fast_confirm_3 + base_body_high + dir_demand
