net_r,pf,max_dd_r
137.6291525526471,1.471756359508715,-7.607441267643068
173.31683918814332,1.6355578380459248,-5.620591073353317
156.59778761872806,1.5604287086626694,-7.6261623635912805
158.38162227945668,1.567374196970063,-12.176440774272413
170.96409788910466,1.6259173124151294,-11.41604856501749
145.27468926619656,1.5049354989203458,-10.279498200479324
190.60614477018072,1.7225906539864828,-9.996062079962172
142.54917649939034,1.4969917436217042,-10.52656898116552
195.01617773976457,1.7458720848012068,-9.50934021042957
181.42913968048032,1.6732438983141396,-11.00968664324969
145.6109792932613,1.5087342676969753,-11.741963509307794
150.66174195427712,1.5300982124457059,-8.296705608184777
154.52073079281604,1.5501214209658742,-8.911585816519079
170.38049673664244,1.6243275984711085,-11.549142207477445
156.01887426685204,1.5538241876342809,-7.054329292508257
167.7804267679862,1.6110758127664209,-7.35267325771937
183.57202648531228,1.6901006634043954,-8.057734846757725
211.80434035358988,1.840088734296052,-7.507483105299443
126.88121847638648,1.4297588676369775,-10.0326499704967
177.96099792475093,1.6608148082410372,-5.555589288736556
145.08698155805516,1.504923636569477,-9.713109092209615
161.2742801825911,1.581349842220108,-11.711562639159624
155.58595716633604,1.552321416276536,-11.110833697210936
201.2143012299368,1.7815252841370783,-6.546702567245873
126.76804199219069,1.427281577631843,-11.431053060805397
187.6708045723949,1.714790037642298,-8.224474735331285
118.00530691970134,1.3903419027605495,-8.135753628077822
215.31634548112783,1.8590789937866057,-6.1471996548019945
164.44208211745936,1.5940871137319181,-8.002663825730428
161.4340457289009,1.5799732333167689,-8.127394207311973
184.12213013816108,1.6912644067081317,-9.231074901434766
181.6418594669076,1.6819074123555386,-6.933435628521579
183.2745431703412,1.6836818005788663,-6.553364466244908
186.82221361818168,1.710613171949479,-7.581009595572958
128.29845047326154,1.4314935116443341,-11.163285475550495
153.39574353138605,1.5446086964807395,-18.26259919914282
110.61500133772786,1.361919334231958,-10.107290151337766
140.43637495197197,1.4843009447854945,-9.34752852593553
141.8547060798707,1.4936472831910452,-11.907829064891104
118.68046706769539,1.3936311725909847,-11.49234322755084
188.40327342988755,1.7165010085497594,-12.556494217595201
148.30269641815346,1.5207015273492108,-8.216559004623832
166.70731724358012,1.6030000086581413,-9.417677377293131
153.73341836380604,1.5430179028753044,-9.832644912594663
151.86766235543695,1.5364798387034355,-8.692101695246777
153.76338016289407,1.5436325547736616,-11.052966815427325
158.22511593689745,1.568137349174959,-13.063246456543808
161.7432614558269,1.5803077660218696,-16.741922079991383
143.18034881266675,1.494250183560365,-11.194254271517735
169.91208239267272,1.6180222068837027,-13.055052853089762
149.6110729973764,1.5277779514872467,-10.417763963041914
148.8504930396966,1.5252977912159311,-7.283022170829412
177.37073898682135,1.6590786120785053,-7.185033416004444
176.60429169094544,1.653804118583687,-8.552318462453847
176.28881865494793,1.6501150068909949,-7.134203411893644
102.20176347303465,1.330580206504231,-12.405187908253048
135.2091509979374,1.4635260008840192,-8.371892620076338
172.7798988886845,1.633430272837544,-9.190140356662294
181.11420315490835,1.6766035272117796,-7.341431743451388
154.00777604740625,1.5448952342438225,-8.990071873600371
183.10571626207363,1.689083491741266,-9.620467591804626
160.60118635341925,1.574299424126476,-9.138615828565278
