scenario,entry_zone,sl_buf_atr,min_sweep_atr,k,mss_look,tp_mode,wait_bars,n,per_yr,pf,mar,net,pos,d1_pf,c5_pf,oos_pf,pboot,passed
both,range_ote,0.1,0.0,3,12,3R,48,703,106,1.163,0.34,89.5,5/8,0.76,0.94,1.49,0.0275,False
both,range_ote,0.1,0.0,3,12,3R,96,810,121,1.196,0.5,121.9,5/8,0.78,0.97,1.44,0.0088,False
both,range_ote,0.1,0.0,3,12,4R,48,703,106,1.124,0.22,77.3,5/8,0.77,0.93,1.56,0.0762,False
both,range_ote,0.1,0.0,3,12,4R,96,810,121,1.145,0.3,103.5,6/8,0.78,0.95,1.54,0.045,False
both,range_ote,0.1,0.0,3,24,range,48,768,115,1.284,0.56,199.8,6/8,1.47,1.08,1.69,0.005,False
both,range_ote,0.1,0.0,3,24,range,96,884,132,1.249,0.55,199.5,7/8,1.42,1.05,1.59,0.0063,False
both,range_ote,0.1,0.0,3,24,2R,48,768,115,1.145,0.29,70.0,6/8,1.99,0.88,1.24,0.035,False
both,range_ote,0.1,0.0,3,24,2R,96,884,132,1.148,0.3,82.1,6/8,1.96,0.89,1.19,0.0175,False
both,range_ote,0.1,0.0,3,24,3R,48,768,115,1.215,0.49,126.3,7/8,0.98,0.98,1.41,0.0075,False
both,range_ote,0.1,0.0,3,24,3R,96,884,132,1.217,0.49,146.6,7/8,1.0,0.99,1.34,0.0,False
both,range_ote,0.1,0.0,3,24,4R,48,768,115,1.253,0.74,166.2,7/8,1.09,1.04,1.44,0.0037,False
both,range_ote,0.1,0.0,3,24,4R,96,884,132,1.237,0.61,179.7,7/8,1.08,1.03,1.4,0.0025,False
both,range_ote,0.1,0.0,3,48,range,48,808,121,1.277,0.49,203.8,4/8,0.93,1.07,1.82,0.0025,False
both,range_ote,0.1,0.0,3,48,range,96,925,138,1.262,0.48,217.9,5/8,0.96,1.06,1.79,0.0025,False
both,range_ote,0.1,0.0,3,48,2R,48,808,121,1.14,0.28,71.6,5/8,1.71,0.87,1.45,0.0288,False
both,range_ote,0.1,0.0,3,48,2R,96,925,138,1.141,0.32,82.6,5/8,1.73,0.88,1.41,0.03,False
both,range_ote,0.1,0.0,3,48,3R,48,808,121,1.193,0.45,120.2,5/8,0.73,0.96,1.59,0.0063,False
both,range_ote,0.1,0.0,3,48,3R,96,925,138,1.208,0.53,147.8,5/8,0.78,0.98,1.54,0.0025,False
both,range_ote,0.1,0.0,3,48,4R,48,808,121,1.208,0.47,145.7,5/8,0.79,1.0,1.6,0.0063,False
both,range_ote,0.1,0.0,3,48,4R,96,925,138,1.218,0.51,174.1,5/8,0.83,1.01,1.6,0.0075,False
both,range_ote,0.1,0.1,3,12,range,48,656,98,1.183,0.31,108.5,4/8,1.11,1.0,1.66,0.0575,False
both,range_ote,0.1,0.1,3,12,range,96,761,114,1.174,0.35,118.4,4/8,1.07,0.99,1.58,0.0563,False
both,range_ote,0.1,0.1,3,12,2R,48,656,98,1.097,0.18,41.3,6/8,0.78,0.86,1.25,0.1225,False
both,range_ote,0.1,0.1,3,12,2R,96,761,114,1.132,0.26,64.2,6/8,0.79,0.89,1.18,0.0362,False
both,range_ote,0.1,0.1,3,12,3R,48,656,98,1.152,0.31,77.7,5/8,0.83,0.94,1.37,0.0387,False
both,range_ote,0.1,0.1,3,12,3R,96,761,114,1.178,0.45,105.0,6/8,0.84,0.97,1.3,0.01,False
both,range_ote,0.1,0.1,3,12,4R,48,656,98,1.122,0.25,70.6,5/8,0.84,0.94,1.44,0.0925,False
both,range_ote,0.1,0.1,3,12,4R,96,761,114,1.135,0.32,89.9,6/8,0.82,0.95,1.4,0.0612,False
both,range_ote,0.1,0.1,3,24,range,48,723,108,1.206,0.38,134.5,5/8,1.61,1.02,1.42,0.0238,False
both,range_ote,0.1,0.1,3,24,range,96,841,126,1.161,0.31,121.8,5/8,1.52,0.98,1.35,0.0488,False
both,range_ote,0.1,0.1,3,24,2R,48,723,108,1.108,0.21,50.3,6/8,0.93,0.87,1.14,0.095,False
both,range_ote,0.1,0.1,3,24,2R,96,841,126,1.101,0.23,55.1,4/8,1.03,0.87,1.09,0.0925,False
both,range_ote,0.1,0.1,3,24,3R,48,723,108,1.19,0.37,106.2,7/8,1.08,0.98,1.31,0.0112,False
both,range_ote,0.1,0.1,3,24,3R,96,841,126,1.175,0.31,113.4,6/8,1.07,0.97,1.24,0.0163,False
both,range_ote,0.1,0.1,3,24,4R,48,723,108,1.211,0.57,131.0,6/8,1.18,1.02,1.34,0.0112,False
both,range_ote,0.1,0.1,3,24,4R,96,841,126,1.177,0.46,128.6,5/8,1.14,0.99,1.3,0.0262,False
both,range_ote,0.1,0.1,3,48,range,48,759,113,1.188,0.29,128.1,4/8,1.0,1.0,1.56,0.04,False
both,range_ote,0.1,0.1,3,48,range,96,884,132,1.162,0.25,127.6,4/8,1.01,0.98,1.54,0.0437,False
both,range_ote,0.1,0.1,3,48,2R,48,759,113,1.102,0.16,50.4,4/8,0.71,0.86,1.37,0.0938,False
both,range_ote,0.1,0.1,3,48,2R,96,884,132,1.097,0.19,55.9,4/8,0.84,0.87,1.32,0.0887,False
both,range_ote,0.1,0.1,3,48,3R,48,759,113,1.162,0.25,95.6,6/8,0.8,0.95,1.51,0.0225,False
both,range_ote,0.1,0.1,3,48,3R,96,884,132,1.156,0.24,107.3,6/8,0.83,0.95,1.44,0.0213,False
both,range_ote,0.1,0.1,3,48,4R,48,759,113,1.171,0.35,113.0,6/8,0.85,0.98,1.54,0.0238,False
both,range_ote,0.1,0.1,3,48,4R,96,884,132,1.161,0.36,123.5,6/8,0.87,0.98,1.51,0.0225,False
both,range_ote,0.1,0.25,3,12,range,48,585,88,1.053,0.07,27.6,2/8,0.86,0.89,1.4,0.3275,False
both,range_ote,0.1,0.25,3,12,range,96,683,103,1.06,0.09,36.8,4/8,0.83,0.9,1.36,0.31,False
both,range_ote,0.1,0.25,3,12,2R,48,586,88,1.033,0.06,12.8,5/8,0.66,0.82,1.16,0.3387,False
both,range_ote,0.1,0.25,3,12,2R,96,684,103,1.069,0.16,31.2,7/8,0.66,0.86,1.09,0.2013,False
both,range_ote,0.1,0.25,3,12,3R,48,586,88,1.107,0.19,49.7,6/8,0.74,0.92,1.31,0.1138,False
both,range_ote,0.1,0.25,3,12,3R,96,684,103,1.141,0.32,75.4,7/8,0.75,0.95,1.26,0.0413,False
both,range_ote,0.1,0.25,3,12,4R,48,586,88,1.055,0.08,28.5,4/8,0.72,0.89,1.31,0.2963,False
both,range_ote,0.1,0.25,3,12,4R,96,684,103,1.087,0.25,52.8,4/8,0.72,0.93,1.29,0.17,False
both,range_ote,0.1,0.25,3,24,range,48,651,97,1.165,0.31,94.6,6/8,1.61,0.99,1.31,0.0638,False
both,range_ote,0.1,0.25,3,24,range,96,765,114,1.123,0.23,82.9,6/8,1.49,0.96,1.26,0.1138,False
both,range_ote,0.1,0.25,3,24,2R,48,652,98,1.112,0.29,47.1,6/8,0.94,0.89,1.09,0.1062,False
both,range_ote,0.1,0.25,3,24,2R,96,766,115,1.096,0.28,47.8,6/8,1.03,0.88,1.0,0.1013,False
both,range_ote,0.1,0.25,3,24,3R,48,652,98,1.208,0.66,103.6,6/8,1.13,1.01,1.31,0.0125,False
both,range_ote,0.1,0.25,3,24,3R,96,766,115,1.188,0.58,110.5,6/8,1.1,1.0,1.2,0.005,False
both,range_ote,0.1,0.25,3,24,4R,48,652,98,1.216,0.72,120.2,7/8,1.2,1.03,1.35,0.0163,False
both,range_ote,0.1,0.25,3,24,4R,96,766,115,1.183,0.64,120.3,6/8,1.15,1.01,1.26,0.0088,False
both,range_ote,0.1,0.25,3,48,range,48,696,104,1.115,0.15,71.0,5/8,0.85,0.95,1.42,0.1512,False
both,range_ote,0.1,0.25,3,48,range,96,819,122,1.115,0.15,82.7,6/8,0.86,0.95,1.45,0.1138,False
both,range_ote,0.1,0.25,3,48,2R,48,696,104,1.062,0.11,28.8,5/8,0.65,0.85,1.21,0.2162,False
both,range_ote,0.1,0.25,3,48,2R,96,819,122,1.062,0.14,33.5,5/8,0.77,0.86,1.17,0.1762,False
both,range_ote,0.1,0.25,3,48,3R,48,696,104,1.151,0.23,82.0,5/8,0.75,0.96,1.42,0.0488,False
both,range_ote,0.1,0.25,3,48,3R,96,819,122,1.156,0.25,98.8,6/8,0.78,0.97,1.37,0.0175,False
both,range_ote,0.1,0.25,3,48,4R,48,696,104,1.134,0.21,81.5,5/8,0.77,0.96,1.44,0.0737,False
both,range_ote,0.1,0.25,3,48,4R,96,819,122,1.15,0.31,106.5,6/8,0.8,0.98,1.43,0.0362,False
both,range_ote,0.25,0.0,3,12,range,48,716,107,1.118,0.19,73.2,4/8,0.86,0.96,1.58,0.1075,False
both,range_ote,0.25,0.0,3,12,range,96,825,123,1.117,0.21,82.4,4/8,1.62,0.96,1.52,0.0963,False
both,range_ote,0.25,0.0,3,12,2R,48,716,107,1.064,0.09,30.3,5/8,1.06,0.86,1.33,0.2137,False
both,range_ote,0.25,0.0,3,12,2R,96,825,123,1.088,0.15,47.6,5/8,1.3,0.89,1.28,0.105,False
both,range_ote,0.25,0.0,3,12,3R,48,716,107,1.023,0.03,13.5,4/8,0.69,0.86,1.31,0.3937,False
both,range_ote,0.25,0.0,3,12,3R,96,825,123,1.039,0.05,26.1,4/8,1.01,0.88,1.3,0.3038,False
both,range_ote,0.25,0.0,3,12,4R,48,716,107,1.087,0.13,55.0,4/8,0.78,0.93,1.4,0.1625,False
both,range_ote,0.25,0.0,3,12,4R,96,825,123,1.11,0.17,79.1,5/8,1.17,0.95,1.41,0.1087,False
both,range_ote,0.25,0.0,3,24,range,48,783,117,1.169,0.35,112.8,6/8,0.89,1.0,1.37,0.0425,False
both,range_ote,0.25,0.0,3,24,range,96,903,135,1.143,0.32,109.5,5/8,1.6,0.98,1.29,0.0587,False
both,range_ote,0.25,0.0,3,24,2R,48,783,117,1.112,0.25,57.3,6/8,1.05,0.9,1.26,0.0762,False
both,range_ote,0.25,0.0,3,24,2R,96,903,135,1.119,0.29,69.9,5/8,1.33,0.92,1.21,0.0525,False
both,range_ote,0.25,0.0,3,24,3R,48,783,117,1.128,0.3,79.2,7/8,0.78,0.95,1.26,0.065,False
both,range_ote,0.25,0.0,3,24,3R,96,903,135,1.12,0.3,85.5,4/8,1.11,0.95,1.2,0.0475,False
both,range_ote,0.25,0.0,3,24,4R,48,783,117,1.197,0.5,131.2,6/8,0.87,1.03,1.34,0.0125,False
both,range_ote,0.25,0.0,3,24,4R,96,903,135,1.189,0.5,145.1,7/8,1.24,1.02,1.3,0.0125,False
both,range_ote,0.25,0.0,3,48,range,48,824,123,1.186,0.37,129.1,5/8,0.88,1.01,1.45,0.0213,False
both,range_ote,0.25,0.0,3,48,range,96,948,142,1.176,0.38,139.3,4/8,1.58,1.01,1.42,0.025,False
both,range_ote,0.25,0.0,3,48,2R,48,824,123,1.123,0.28,65.8,5/8,1.02,0.91,1.34,0.05,False
both,range_ote,0.25,0.0,3,48,2R,96,948,142,1.12,0.3,74.2,5/8,1.28,0.92,1.31,0.0387,False
both,range_ote,0.25,0.0,3,48,3R,48,824,123,1.1,0.23,65.5,5/8,0.75,0.93,1.34,0.105,False
both,range_ote,0.25,0.0,3,48,3R,96,948,142,1.101,0.27,76.1,5/8,1.07,0.93,1.31,0.0762,False
both,range_ote,0.25,0.0,3,48,4R,48,824,123,1.178,0.43,125.5,5/8,0.83,1.01,1.39,0.015,False
both,range_ote,0.25,0.0,3,48,4R,96,948,142,1.181,0.5,146.6,5/8,1.19,1.02,1.39,0.0112,False
both,range_ote,0.25,0.1,3,12,range,48,669,100,1.074,0.11,42.4,3/8,0.85,0.92,1.38,0.245,False
both,range_ote,0.25,0.1,3,12,range,96,778,116,1.077,0.14,50.9,5/8,1.64,0.93,1.33,0.1862,False
both,range_ote,0.25,0.1,3,12,2R,48,669,100,1.017,0.03,7.7,5/8,1.01,0.84,1.2,0.4138,False
both,range_ote,0.25,0.1,3,12,2R,96,778,116,1.042,0.09,22.1,5/8,1.24,0.86,1.14,0.29,False
both,range_ote,0.25,0.1,3,12,3R,48,669,100,0.995,-0.01,-2.8,3/8,0.67,0.85,1.19,0.5125,False
both,range_ote,0.25,0.1,3,12,3R,96,778,116,1.009,0.01,5.9,3/8,1.0,0.86,1.17,0.44,False
both,range_ote,0.25,0.1,3,12,4R,48,669,100,1.052,0.08,30.9,4/8,0.75,0.91,1.26,0.28,False
both,range_ote,0.25,0.1,3,12,4R,96,778,116,1.067,0.12,45.5,4/8,1.15,0.92,1.25,0.2112,False
both,range_ote,0.25,0.1,3,24,range,48,735,110,1.091,0.16,56.7,5/8,0.86,0.94,1.16,0.2188,False
both,range_ote,0.25,0.1,3,24,range,96,859,128,1.06,0.11,43.7,3/8,1.6,0.91,1.1,0.2462,False
both,range_ote,0.25,0.1,3,24,2R,48,735,110,1.045,0.07,22.4,5/8,0.99,0.86,1.12,0.305,False
both,range_ote,0.25,0.1,3,24,2R,96,859,128,1.048,0.09,27.7,5/8,1.27,0.87,1.09,0.2375,False
both,range_ote,0.25,0.1,3,24,3R,48,735,110,1.072,0.14,42.1,5/8,0.76,0.91,1.14,0.2263,False
both,range_ote,0.25,0.1,3,24,3R,96,859,128,1.053,0.1,36.3,4/8,1.1,0.9,1.09,0.2037,False
both,range_ote,0.25,0.1,3,24,4R,48,735,110,1.127,0.21,80.7,7/8,0.83,0.97,1.18,0.0887,False
both,range_ote,0.25,0.1,3,24,4R,96,859,128,1.109,0.21,80.7,6/8,1.21,0.96,1.14,0.08,False
both,range_ote,0.25,0.1,3,48,range,48,773,116,1.097,0.14,63.3,4/8,0.85,0.94,1.24,0.1512,False
both,range_ote,0.25,0.1,3,48,range,96,907,135,1.081,0.13,61.0,5/8,1.58,0.93,1.22,0.1713,False
both,range_ote,0.25,0.1,3,48,2R,48,773,116,1.063,0.09,32.8,5/8,0.97,0.88,1.24,0.1913,False
both,range_ote,0.25,0.1,3,48,2R,96,907,135,1.059,0.1,35.9,5/8,1.24,0.88,1.22,0.1988,False
both,range_ote,0.25,0.1,3,48,3R,48,773,116,1.053,0.09,33.2,5/8,0.75,0.9,1.26,0.2238,False
both,range_ote,0.25,0.1,3,48,3R,96,907,135,1.04,0.07,28.9,5/8,1.06,0.89,1.21,0.285,False
both,range_ote,0.25,0.1,3,48,4R,48,773,116,1.113,0.21,75.4,6/8,0.8,0.96,1.25,0.0813,False
both,range_ote,0.25,0.1,3,48,4R,96,907,135,1.103,0.2,80.7,6/8,1.18,0.96,1.24,0.1075,False
both,range_ote,0.25,0.25,3,12,range,48,595,90,0.983,-0.02,-8.8,4/8,0.76,0.85,1.24,0.565,False
both,range_ote,0.25,0.25,3,12,range,96,696,105,0.987,-0.02,-7.5,4/8,0.76,0.85,1.21,0.5525,False
both,range_ote,0.25,0.25,3,12,2R,48,596,90,0.972,-0.03,-11.8,4/8,0.76,0.81,1.17,0.6438,False
both,range_ote,0.25,0.25,3,12,2R,96,697,105,1.004,0.01,1.9,4/8,0.75,0.84,1.1,0.4913,False
both,range_ote,0.25,0.25,3,12,3R,48,596,90,0.959,-0.04,-20.1,3/8,0.73,0.82,1.12,0.68,False
both,range_ote,0.25,0.25,3,12,3R,96,697,105,0.979,-0.02,-12.0,3/8,0.74,0.84,1.11,0.6238,False
both,range_ote,0.25,0.25,3,12,4R,48,596,90,1.025,0.03,13.0,5/8,0.82,0.89,1.19,0.3987,False
both,range_ote,0.25,0.25,3,12,4R,96,697,105,1.055,0.1,33.7,6/8,0.84,0.92,1.18,0.2825,False
both,range_ote,0.25,0.25,3,24,range,48,660,99,1.03,0.06,16.9,4/8,0.8,0.89,1.08,0.41,False
both,range_ote,0.25,0.25,3,24,range,96,779,117,0.998,-0.0,-1.4,5/8,0.81,0.87,1.03,0.4963,False
both,range_ote,0.25,0.25,3,24,2R,48,661,99,1.024,0.05,10.8,5/8,0.76,0.86,1.07,0.3825,False
both,range_ote,0.25,0.25,3,24,2R,96,780,117,1.019,0.04,10.0,3/8,0.8,0.86,0.99,0.4188,False
both,range_ote,0.25,0.25,3,24,3R,48,661,99,1.037,0.09,19.8,5/8,0.8,0.89,1.06,0.335,False
both,range_ote,0.25,0.25,3,24,3R,96,780,117,1.023,0.06,14.5,6/8,0.85,0.88,0.98,0.3738,False
both,range_ote,0.25,0.25,3,24,4R,48,661,99,1.106,0.26,60.5,6/8,0.88,0.97,1.11,0.1475,False
both,range_ote,0.25,0.25,3,24,4R,96,780,117,1.095,0.31,64.0,6/8,0.93,0.96,1.07,0.1487,False
both,range_ote,0.25,0.25,3,48,range,48,706,106,1.0,0.0,0.1,5/8,0.75,0.87,1.12,0.505,False
both,range_ote,0.25,0.25,3,48,range,96,837,125,0.999,-0.0,-0.4,4/8,1.15,0.87,1.15,0.4863,False
both,range_ote,0.25,0.25,3,48,2R,48,706,106,1.007,0.01,3.5,4/8,0.71,0.84,1.14,0.4412,False
both,range_ote,0.25,0.25,3,48,2R,96,837,125,1.007,0.01,4.0,4/8,1.02,0.85,1.1,0.4238,False
both,range_ote,0.25,0.25,3,48,3R,48,706,106,1.001,0.0,0.7,4/8,0.75,0.86,1.14,0.5,False
both,range_ote,0.25,0.25,3,48,3R,96,837,125,1.004,0.0,2.5,4/8,1.11,0.87,1.12,0.4875,False
both,range_ote,0.25,0.25,3,48,4R,48,706,106,1.073,0.12,44.8,6/8,0.83,0.94,1.17,0.22,False
both,range_ote,0.25,0.25,3,48,4R,96,837,125,1.088,0.16,63.8,6/8,1.26,0.95,1.19,0.125,False
both,range_ote,0.5,0.0,3,12,range,48,725,109,1.016,0.02,8.9,4/8,0.82,0.89,1.36,0.4288,False
both,range_ote,0.5,0.0,3,12,range,96,837,125,0.999,-0.0,-0.5,4/8,0.83,0.88,1.29,0.5162,False
both,range_ote,0.5,0.0,3,12,2R,48,725,109,1.026,0.03,12.8,4/8,0.78,0.88,1.33,0.375,False
both,range_ote,0.5,0.0,3,12,2R,96,837,125,1.026,0.04,14.7,4/8,1.06,0.88,1.28,0.36,False
both,range_ote,0.5,0.0,3,12,3R,48,725,109,1.062,0.11,35.9,6/8,0.84,0.93,1.3,0.2112,False
both,range_ote,0.5,0.0,3,12,3R,96,837,125,1.071,0.14,46.6,6/8,0.88,0.94,1.29,0.1888,False
both,range_ote,0.5,0.0,3,12,4R,48,725,109,1.1,0.13,61.7,4/8,0.9,0.98,1.28,0.1275,False
both,range_ote,0.5,0.0,3,12,4R,96,837,125,1.114,0.18,81.0,4/8,0.95,0.99,1.27,0.0912,False
both,range_ote,0.5,0.0,3,24,range,48,788,118,1.069,0.1,42.2,4/8,0.87,0.94,1.23,0.21,False
both,range_ote,0.5,0.0,3,24,range,96,910,136,1.037,0.06,25.7,3/8,0.89,0.91,1.13,0.3287,False
both,range_ote,0.5,0.0,3,24,2R,48,788,118,1.093,0.16,48.5,7/8,0.84,0.94,1.26,0.1163,False
both,range_ote,0.5,0.0,3,24,2R,96,910,136,1.057,0.11,34.8,5/8,0.85,0.91,1.13,0.215,False
both,range_ote,0.5,0.0,3,24,3R,48,788,118,1.136,0.3,82.8,7/8,0.89,1.0,1.2,0.0537,False
both,range_ote,0.5,0.0,3,24,3R,96,910,136,1.117,0.3,82.7,7/8,0.92,0.98,1.14,0.08,False
both,range_ote,0.5,0.0,3,24,4R,48,788,118,1.162,0.22,107.0,7/8,0.95,1.03,1.2,0.0338,False
both,range_ote,0.5,0.0,3,24,4R,96,910,136,1.15,0.27,114.5,6/8,0.98,1.02,1.14,0.035,False
both,range_ote,0.5,0.0,3,48,range,48,834,125,1.099,0.14,62.7,3/8,0.92,0.96,1.35,0.1087,False
both,range_ote,0.5,0.0,3,48,range,96,960,143,1.082,0.13,60.0,3/8,0.95,0.95,1.29,0.1338,False
both,range_ote,0.5,0.0,3,48,2R,48,834,125,1.1,0.15,55.3,5/8,0.87,0.94,1.36,0.0925,False
both,range_ote,0.5,0.0,3,48,2R,96,960,143,1.079,0.14,50.7,5/8,0.89,0.93,1.27,0.115,False
both,range_ote,0.5,0.0,3,48,3R,48,834,125,1.115,0.23,74.5,4/8,0.9,0.98,1.28,0.0938,False
both,range_ote,0.5,0.0,3,48,3R,96,960,143,1.117,0.27,87.0,5/8,0.94,0.98,1.26,0.0413,False
both,range_ote,0.5,0.0,3,48,4R,48,834,125,1.147,0.21,103.2,5/8,0.98,1.02,1.3,0.0462,False
both,range_ote,0.5,0.0,3,48,4R,96,960,143,1.166,0.32,132.8,5/8,1.02,1.04,1.29,0.0125,False
both,range_ote,0.5,0.1,3,12,range,48,678,102,1.015,0.02,7.8,4/8,0.85,0.89,1.23,0.4462,False
both,range_ote,0.5,0.1,3,12,range,96,790,118,1.002,0.0,1.4,5/8,0.87,0.88,1.16,0.4788,False
both,range_ote,0.5,0.1,3,12,2R,48,678,102,1.024,0.04,11.3,6/8,0.8,0.88,1.18,0.3825,False
both,range_ote,0.5,0.1,3,12,2R,96,790,118,1.024,0.04,13.2,5/8,1.09,0.88,1.13,0.38,False
both,range_ote,0.5,0.1,3,12,3R,48,678,102,1.082,0.15,43.8,6/8,0.87,0.95,1.23,0.1875,False
both,range_ote,0.5,0.1,3,12,3R,96,790,118,1.088,0.2,54.4,6/8,0.92,0.96,1.2,0.1562,False
both,range_ote,0.5,0.1,3,12,4R,48,678,102,1.118,0.15,67.8,6/8,0.94,1.0,1.23,0.1187,False
both,range_ote,0.5,0.1,3,12,4R,96,790,118,1.126,0.22,84.1,6/8,0.98,1.0,1.2,0.0963,False
both,range_ote,0.5,0.1,3,24,range,48,741,111,1.032,0.05,18.0,3/8,0.88,0.91,1.05,0.3663,False
both,range_ote,0.5,0.1,3,24,range,96,868,130,0.988,-0.02,-8.3,3/8,0.87,0.87,0.98,0.5663,False
both,range_ote,0.5,0.1,3,24,2R,48,741,111,1.055,0.1,27.4,6/8,0.83,0.91,1.09,0.2387,False
both,range_ote,0.5,0.1,3,24,2R,96,868,130,1.008,0.02,4.9,5/8,1.06,0.87,0.99,0.4475,False
both,range_ote,0.5,0.1,3,24,3R,48,741,111,1.125,0.29,71.9,7/8,0.9,0.99,1.1,0.075,False
both,range_ote,0.5,0.1,3,24,3R,96,868,130,1.086,0.24,58.2,6/8,0.9,0.96,1.04,0.1025,False
both,range_ote,0.5,0.1,3,24,4R,48,741,111,1.161,0.22,99.3,7/8,0.97,1.04,1.09,0.0362,False
both,range_ote,0.5,0.1,3,24,4R,96,868,130,1.128,0.22,93.2,6/8,0.96,1.01,1.03,0.0488,False
both,range_ote,0.5,0.1,3,48,range,48,783,117,1.043,0.06,25.5,4/8,0.93,0.92,1.17,0.3063,False
both,range_ote,0.5,0.1,3,48,range,96,920,137,1.01,0.01,6.7,4/8,0.92,0.89,1.12,0.48,False
both,range_ote,0.5,0.1,3,48,2R,48,783,117,1.053,0.08,27.9,6/8,0.85,0.91,1.2,0.225,False
both,range_ote,0.5,0.1,3,48,2R,96,920,137,1.013,0.02,8.2,5/8,1.08,0.88,1.12,0.4263,False
both,range_ote,0.5,0.1,3,48,3R,48,783,117,1.088,0.16,53.9,5/8,0.92,0.96,1.2,0.1212,False
both,range_ote,0.5,0.1,3,48,3R,96,920,137,1.064,0.12,46.5,6/8,0.92,0.94,1.17,0.1825,False
both,range_ote,0.5,0.1,3,48,4R,48,783,117,1.117,0.15,77.2,6/8,0.99,1.0,1.19,0.0813,False
both,range_ote,0.5,0.1,3,48,4R,96,920,137,1.106,0.16,82.2,6/8,0.99,0.99,1.17,0.0737,False
both,range_ote,0.5,0.25,3,12,range,48,607,91,0.973,-0.03,-12.4,4/8,0.79,0.86,1.18,0.6188,False
both,range_ote,0.5,0.25,3,12,range,96,712,107,0.955,-0.06,-24.4,3/8,0.76,0.84,1.11,0.6975,False
both,range_ote,0.5,0.25,3,12,2R,48,608,92,1.03,0.04,12.5,5/8,0.8,0.89,1.19,0.3675,False
both,range_ote,0.5,0.25,3,12,2R,96,713,107,1.024,0.04,11.5,5/8,1.06,0.89,1.12,0.3825,False
both,range_ote,0.5,0.25,3,12,3R,48,608,92,1.082,0.14,39.2,7/8,0.87,0.96,1.19,0.1888,False
both,range_ote,0.5,0.25,3,12,3R,96,713,107,1.084,0.2,47.0,6/8,0.88,0.96,1.15,0.1688,False
both,range_ote,0.5,0.25,3,12,4R,48,608,92,1.105,0.13,54.1,6/8,0.89,0.99,1.19,0.14,False
both,range_ote,0.5,0.25,3,12,4R,96,713,107,1.124,0.23,74.4,6/8,0.91,1.01,1.15,0.1025,False
both,range_ote,0.5,0.25,3,24,range,48,671,100,1.008,0.01,4.0,4/8,0.82,0.89,1.05,0.4587,False
both,range_ote,0.5,0.25,3,24,range,96,793,119,0.968,-0.06,-19.6,4/8,0.81,0.86,0.98,0.685,False
both,range_ote,0.5,0.25,3,24,2R,48,672,101,1.075,0.19,33.8,6/8,0.85,0.94,1.13,0.1775,False
both,range_ote,0.5,0.25,3,24,2R,96,794,119,1.029,0.07,15.4,4/8,1.1,0.9,1.0,0.3463,False
both,range_ote,0.5,0.25,3,24,3R,48,672,101,1.136,0.48,70.6,6/8,0.92,1.01,1.11,0.065,False
both,range_ote,0.5,0.25,3,24,3R,96,794,119,1.098,0.33,60.1,6/8,0.9,0.98,1.02,0.11,False
both,range_ote,0.5,0.25,3,24,4R,48,672,101,1.145,0.2,80.9,6/8,0.93,1.03,1.13,0.0563,False
both,range_ote,0.5,0.25,3,24,4R,96,794,119,1.112,0.23,74.6,6/8,0.92,1.0,1.02,0.0988,False
both,range_ote,0.5,0.25,3,48,range,48,723,108,1.013,0.02,7.3,4/8,0.86,0.9,1.21,0.45,False
both,range_ote,0.5,0.25,3,48,range,96,857,128,0.996,-0.01,-2.9,4/8,0.87,0.88,1.18,0.5587,False
both,range_ote,0.5,0.25,3,48,2R,48,723,108,1.064,0.11,30.9,4/8,0.86,0.93,1.26,0.2075,False
both,range_ote,0.5,0.25,3,48,2R,96,857,128,1.033,0.06,19.0,4/8,1.11,0.9,1.17,0.3262,False
both,range_ote,0.5,0.25,3,48,3R,48,723,108,1.11,0.22,61.7,5/8,0.92,0.99,1.26,0.0912,False
both,range_ote,0.5,0.25,3,48,3R,96,857,128,1.095,0.24,63.2,6/8,0.93,0.98,1.22,0.1175,False
both,range_ote,0.5,0.25,3,48,4R,48,723,108,1.117,0.15,71.0,6/8,0.95,1.0,1.26,0.12,False
both,range_ote,0.5,0.25,3,48,4R,96,857,128,1.124,0.22,88.5,6/8,0.99,1.01,1.22,0.0825,False
